request_key,custom_id,role,study_id,profile_id,condition_id,outcome_id,replicate_id,requested_model,prompt_hash,schema_version,prompt_protocol_id,prompt_compiler_version,seed,status,required_fields,response_key_map,request_stage,engine_config_hash
G|LP0016|ConsensusExact|step3|attempt_1,G-bcc91463bf868e0920644659f262dd6bd71b5db7,G,target,LP0016,Consensus,consensus_exact_step3_estimate,1,google/gemma-4-31B-it,a379569c9fa9092651401f7087381186e6cb86281c115670966b82c35229face,ec9f25e6b68d12ca6182161cdc389e0da99a8cff29c47b015f1d07a6633e4cf0,consensus_benchmark_exact_v1,prompt_compiler_v2_split_g_f,957920979,pending,Q001,"{""Q001"": ""consensus_estimate_human_primary_cause""}",consensus_exact_step3,c444a6eac0c7b6cd317bc71d70e09e8e9d8b0a57308ceb8b4c11921129cc5ae1
G|LP0017|ConsensusExact|step3|attempt_1,G-89d53893cc50eb6f77288e4cf9aa3385a584b7b8,G,target,LP0017,Consensus,consensus_exact_step3_estimate,1,google/gemma-4-31B-it,1b5405c0da59003507ab437da8a289780eba8056a9afbb99105cc9e90b52e418,ec9f25e6b68d12ca6182161cdc389e0da99a8cff29c47b015f1d07a6633e4cf0,consensus_benchmark_exact_v1,prompt_compiler_v2_split_g_f,1610308760,pending,Q001,"{""Q001"": ""consensus_estimate_human_primary_cause""}",consensus_exact_step3,c444a6eac0c7b6cd317bc71d70e09e8e9d8b0a57308ceb8b4c11921129cc5ae1
G|LP0018|ConsensusExact|step3|attempt_1,G-7a921bb2dbb5f0b73f73a22a860718c40848b646,G,target,LP0018,Consensus,consensus_exact_step3_estimate,1,google/gemma-4-31B-it,54feb706b1aafb760be6619037aac8c04378bbe06d145f844bf19927c13d2911,ec9f25e6b68d12ca6182161cdc389e0da99a8cff29c47b015f1d07a6633e4cf0,consensus_benchmark_exact_v1,prompt_compiler_v2_split_g_f,1356474398,pending,Q001,"{""Q001"": ""consensus_estimate_human_primary_cause""}",consensus_exact_step3,c444a6eac0c7b6cd317bc71d70e09e8e9d8b0a57308ceb8b4c11921129cc5ae1
G|LP0019|ConsensusExact|step3|attempt_1,G-3a7de9f311890c154289b337593c7e56a0d3964c,G,target,LP0019,Consensus,consensus_exact_step3_estimate,1,google/gemma-4-31B-it,0756f34dff32fbdeb67d0ef4db6a1669887e3eb27f67d2ecd29e23acc2632039,ec9f25e6b68d12ca6182161cdc389e0da99a8cff29c47b015f1d07a6633e4cf0,consensus_benchmark_exact_v1,prompt_compiler_v2_split_g_f,109371388,pending,Q001,"{""Q001"": ""consensus_estimate_co2_warms_planet""}",consensus_exact_step3,c444a6eac0c7b6cd317bc71d70e09e8e9d8b0a57308ceb8b4c11921129cc5ae1
G|LP0020|ConsensusExact|step3|attempt_1,G-15f0a7dfd2c167d0542a1d959d9dff249fdc9a3c,G,target,LP0020,Consensus,consensus_exact_step3_estimate,1,google/gemma-4-31B-it,d0782d97015dbd8d03253255e1df579afb2947c41142d9c372489873fda11307,ec9f25e6b68d12ca6182161cdc389e0da99a8cff29c47b015f1d07a6633e4cf0,consensus_benchmark_exact_v1,prompt_compiler_v2_split_g_f,2124593039,pending,Q001,"{""Q001"": ""consensus_estimate_human_primary_cause""}",consensus_exact_step3,c444a6eac0c7b6cd317bc71d70e09e8e9d8b0a57308ceb8b4c11921129cc5ae1
G|LP0021|ConsensusExact|step3|attempt_1,G-51e7fea194c284671aa483fdcbf30fd42bb957d0,G,target,LP0021,Consensus,consensus_exact_step3_estimate,1,google/gemma-4-31B-it,3946339a864f1886e6144ca0c6cd646d475dac1544e97e16e192cae2d826b883,ec9f25e6b68d12ca6182161cdc389e0da99a8cff29c47b015f1d07a6633e4cf0,consensus_benchmark_exact_v1,prompt_compiler_v2_split_g_f,949125547,pending,Q001,"{""Q001"": ""consensus_estimate_human_primary_cause""}",consensus_exact_step3,c444a6eac0c7b6cd317bc71d70e09e8e9d8b0a57308ceb8b4c11921129cc5ae1
G|LP0022|ConsensusExact|step3|attempt_1,G-db248940e21db81f6cd590c2007d358c76c6c95e,G,target,LP0022,Consensus,consensus_exact_step3_estimate,1,google/gemma-4-31B-it,efb57034be4251bdd2fb83da9da06119b1165641dc7b231b7d55210507ae002a,ec9f25e6b68d12ca6182161cdc389e0da99a8cff29c47b015f1d07a6633e4cf0,consensus_benchmark_exact_v1,prompt_compiler_v2_split_g_f,409389732,pending,Q001,"{""Q001"": ""consensus_estimate_human_primary_cause""}",consensus_exact_step3,c444a6eac0c7b6cd317bc71d70e09e8e9d8b0a57308ceb8b4c11921129cc5ae1
G|LP0023|ConsensusExact|step3|attempt_1,G-c214028d444dd175c393971ea0c19286d0b6008f,G,target,LP0023,Consensus,consensus_exact_step3_estimate,1,google/gemma-4-31B-it,a76265c50efa2d8ba86ca7b09a1006ef0328ba910f84a0fc1a3ac1d679143c8e,ec9f25e6b68d12ca6182161cdc389e0da99a8cff29c47b015f1d07a6633e4cf0,consensus_benchmark_exact_v1,prompt_compiler_v2_split_g_f,1215682194,pending,Q001,"{""Q001"": ""consensus_estimate_human_primary_cause""}",consensus_exact_step3,c444a6eac0c7b6cd317bc71d70e09e8e9d8b0a57308ceb8b4c11921129cc5ae1
G|LP0024|ConsensusExact|step3|attempt_1,G-82816951e93690d4cec22ec307c80bd210ac0750,G,target,LP0024,Consensus,consensus_exact_step3_estimate,1,google/gemma-4-31B-it,5bdc850e1d0cdf4aabb3e0fe63100bb0dbed2d730665400f300fa1307efa0c93,ec9f25e6b68d12ca6182161cdc389e0da99a8cff29c47b015f1d07a6633e4cf0,consensus_benchmark_exact_v1,prompt_compiler_v2_split_g_f,1849254777,pending,Q001,"{""Q001"": ""consensus_estimate_co2_warms_planet""}",consensus_exact_step3,c444a6eac0c7b6cd317bc71d70e09e8e9d8b0a57308ceb8b4c11921129cc5ae1
G|LP0025|ConsensusExact|step3|attempt_1,G-dc4b22a4cb48540672e62a5b310b36748141c977,G,target,LP0025,Consensus,consensus_exact_step3_estimate,1,google/gemma-4-31B-it,efc033d620ac8f39d0a3ae083b9e6e1330b09f4b51a391d7d221be9bba6b662e,ec9f25e6b68d12ca6182161cdc389e0da99a8cff29c47b015f1d07a6633e4cf0,consensus_benchmark_exact_v1,prompt_compiler_v2_split_g_f,64919891,pending,Q001,"{""Q001"": ""consensus_estimate_human_primary_cause""}",consensus_exact_step3,c444a6eac0c7b6cd317bc71d70e09e8e9d8b0a57308ceb8b4c11921129cc5ae1
G|LP0026|ConsensusExact|step3|attempt_1,G-a7f2613d2e0c16e08cbb4121f8366b95815c5c28,G,target,LP0026,Consensus,consensus_exact_step3_estimate,1,google/gemma-4-31B-it,29a2e641ba14002b1350f242ea9bcd82ab385613092222dcd8273b5f2baaf810,ec9f25e6b68d12ca6182161cdc389e0da99a8cff29c47b015f1d07a6633e4cf0,consensus_benchmark_exact_v1,prompt_compiler_v2_split_g_f,2112936284,pending,Q001,"{""Q001"": ""consensus_estimate_human_primary_cause""}",consensus_exact_step3,c444a6eac0c7b6cd317bc71d70e09e8e9d8b0a57308ceb8b4c11921129cc5ae1
G|LP0027|ConsensusExact|step3|attempt_1,G-5f0e7f4e4a930335e9d36ad1a6b4d4a1826c699e,G,target,LP0027,Consensus,consensus_exact_step3_estimate,1,google/gemma-4-31B-it,28104b906ce4ec20b410dcda29c4d1968b1caf17d87bba5fddf7315f0101f628,ec9f25e6b68d12ca6182161cdc389e0da99a8cff29c47b015f1d07a6633e4cf0,consensus_benchmark_exact_v1,prompt_compiler_v2_split_g_f,145752531,pending,Q001,"{""Q001"": ""consensus_estimate_co2_warms_planet""}",consensus_exact_step3,c444a6eac0c7b6cd317bc71d70e09e8e9d8b0a57308ceb8b4c11921129cc5ae1
G|LP0028|ConsensusExact|step3|attempt_1,G-680449220e2228e9052b1a3b72308c55e3fa9c8c,G,target,LP0028,Consensus,consensus_exact_step3_estimate,1,google/gemma-4-31B-it,53dc2892ca59a932d69a85a2dd8037b69123d0dba4ecca2065d6b0e5d7eb48e6,ec9f25e6b68d12ca6182161cdc389e0da99a8cff29c47b015f1d07a6633e4cf0,consensus_benchmark_exact_v1,prompt_compiler_v2_split_g_f,1579858734,pending,Q001,"{""Q001"": ""consensus_estimate_human_primary_cause""}",consensus_exact_step3,c444a6eac0c7b6cd317bc71d70e09e8e9d8b0a57308ceb8b4c11921129cc5ae1
G|LP0029|ConsensusExact|step3|attempt_1,G-38dd7e559139ce877a0be6948851f5604137dbdb,G,target,LP0029,Consensus,consensus_exact_step3_estimate,1,google/gemma-4-31B-it,a9cf8447b619299013e7b876d2903ec9e690253a79b68dbd5f24bb2572b875ea,ec9f25e6b68d12ca6182161cdc389e0da99a8cff29c47b015f1d07a6633e4cf0,consensus_benchmark_exact_v1,prompt_compiler_v2_split_g_f,49597235,pending,Q001,"{""Q001"": ""consensus_estimate_co2_warms_planet""}",consensus_exact_step3,c444a6eac0c7b6cd317bc71d70e09e8e9d8b0a57308ceb8b4c11921129cc5ae1
G|LP0030|ConsensusExact|step3|attempt_1,G-5a439b20396c5a0eecde9c5e29dc1bd8b6dd05a4,G,target,LP0030,Consensus,consensus_exact_step3_estimate,1,google/gemma-4-31B-it,e27636cb41cfb82ce5d014031673874a9081af80899a8a4c70e7d48a77b494b1,ec9f25e6b68d12ca6182161cdc389e0da99a8cff29c47b015f1d07a6633e4cf0,consensus_benchmark_exact_v1,prompt_compiler_v2_split_g_f,1844678735,pending,Q001,"{""Q001"": ""consensus_estimate_human_primary_cause""}",consensus_exact_step3,c444a6eac0c7b6cd317bc71d70e09e8e9d8b0a57308ceb8b4c11921129cc5ae1
G|LP0031|ConsensusExact|step3|attempt_1,G-1718258b13cd99e0609fd434256b81e7bc8a54ae,G,target,LP0031,Consensus,consensus_exact_step3_estimate,1,google/gemma-4-31B-it,b9113d11b4916425bfa2de9e49bd577295a7c3163470d8c144c58195e998d7f0,ec9f25e6b68d12ca6182161cdc389e0da99a8cff29c47b015f1d07a6633e4cf0,consensus_benchmark_exact_v1,prompt_compiler_v2_split_g_f,1107158262,pending,Q001,"{""Q001"": ""consensus_estimate_co2_warms_planet""}",consensus_exact_step3,c444a6eac0c7b6cd317bc71d70e09e8e9d8b0a57308ceb8b4c11921129cc5ae1
G|LP0032|ConsensusExact|step3|attempt_1,G-3c7cda8b1377a43e5ea0a630c30c68cb12cd3466,G,target,LP0032,Consensus,consensus_exact_step3_estimate,1,google/gemma-4-31B-it,01276410e7c962b3abe542055d3251b85707339ac64474a75fe57b083249f8e3,ec9f25e6b68d12ca6182161cdc389e0da99a8cff29c47b015f1d07a6633e4cf0,consensus_benchmark_exact_v1,prompt_compiler_v2_split_g_f,208755029,pending,Q001,"{""Q001"": ""consensus_estimate_human_primary_cause""}",consensus_exact_step3,c444a6eac0c7b6cd317bc71d70e09e8e9d8b0a57308ceb8b4c11921129cc5ae1
G|LP0033|ConsensusExact|step3|attempt_1,G-05b381b118e27bd36f00b444b8f6de4c3c5a1333,G,target,LP0033,Consensus,consensus_exact_step3_estimate,1,google/gemma-4-31B-it,c9aa5cdcacacbbd6a5d763db60c32349c670876791aee86b15542ee78aac28a6,ec9f25e6b68d12ca6182161cdc389e0da99a8cff29c47b015f1d07a6633e4cf0,consensus_benchmark_exact_v1,prompt_compiler_v2_split_g_f,608796469,pending,Q001,"{""Q001"": ""consensus_estimate_co2_warms_planet""}",consensus_exact_step3,c444a6eac0c7b6cd317bc71d70e09e8e9d8b0a57308ceb8b4c11921129cc5ae1
G|LP0034|ConsensusExact|step3|attempt_1,G-433448cab3b395ac4f802759166dbc88db0e4be2,G,target,LP0034,Consensus,consensus_exact_step3_estimate,1,google/gemma-4-31B-it,52fac8777de3b0db1a1ec2b12fbf32c998bc22789b08e6725849c173d9e0c8ba,ec9f25e6b68d12ca6182161cdc389e0da99a8cff29c47b015f1d07a6633e4cf0,consensus_benchmark_exact_v1,prompt_compiler_v2_split_g_f,974923586,pending,Q001,"{""Q001"": ""consensus_estimate_human_primary_cause""}",consensus_exact_step3,c444a6eac0c7b6cd317bc71d70e09e8e9d8b0a57308ceb8b4c11921129cc5ae1
G|LP0035|ConsensusExact|step3|attempt_1,G-2d096f3d530f2a5743412711d3f7e21486aa0309,G,target,LP0035,Consensus,consensus_exact_step3_estimate,1,google/gemma-4-31B-it,48b08bb5e8b1efc4f739b374db417dcb156e1d4cf92fd55dc998835604f78485,ec9f25e6b68d12ca6182161cdc389e0da99a8cff29c47b015f1d07a6633e4cf0,consensus_benchmark_exact_v1,prompt_compiler_v2_split_g_f,757205202,pending,Q001,"{""Q001"": ""consensus_estimate_co2_warms_planet""}",consensus_exact_step3,c444a6eac0c7b6cd317bc71d70e09e8e9d8b0a57308ceb8b4c11921129cc5ae1
G|LP0036|ConsensusExact|step3|attempt_1,G-653fe6bc0a89bc9f84a5029703e3f6c308edb495,G,target,LP0036,Consensus,consensus_exact_step3_estimate,1,google/gemma-4-31B-it,11470135bbe10c82effb5498d7442934aa6d1493acd6fcac56f7679891b57ad0,ec9f25e6b68d12ca6182161cdc389e0da99a8cff29c47b015f1d07a6633e4cf0,consensus_benchmark_exact_v1,prompt_compiler_v2_split_g_f,1426688536,pending,Q001,"{""Q001"": ""consensus_estimate_co2_warms_planet""}",consensus_exact_step3,c444a6eac0c7b6cd317bc71d70e09e8e9d8b0a57308ceb8b4c11921129cc5ae1
G|LP0037|ConsensusExact|step3|attempt_1,G-af1aeb58573648c3c9484b5c5b3b1177d15e0b08,G,target,LP0037,Consensus,consensus_exact_step3_estimate,1,google/gemma-4-31B-it,e96268664f3eaf98302e42e2b09be433aa9b818a435d8733cc6f86520957befc,ec9f25e6b68d12ca6182161cdc389e0da99a8cff29c47b015f1d07a6633e4cf0,consensus_benchmark_exact_v1,prompt_compiler_v2_split_g_f,896278390,pending,Q001,"{""Q001"": ""consensus_estimate_human_primary_cause""}",consensus_exact_step3,c444a6eac0c7b6cd317bc71d70e09e8e9d8b0a57308ceb8b4c11921129cc5ae1
G|LP0038|ConsensusExact|step3|attempt_1,G-4d63347f2bee1fd1ddd8697e3ade048a22191e82,G,target,LP0038,Consensus,consensus_exact_step3_estimate,1,google/gemma-4-31B-it,0bc6a490d95235ae1b419529362d56b7719795c6e0de9668045386c1700f254a,ec9f25e6b68d12ca6182161cdc389e0da99a8cff29c47b015f1d07a6633e4cf0,consensus_benchmark_exact_v1,prompt_compiler_v2_split_g_f,1186236624,pending,Q001,"{""Q001"": ""consensus_estimate_human_primary_cause""}",consensus_exact_step3,c444a6eac0c7b6cd317bc71d70e09e8e9d8b0a57308ceb8b4c11921129cc5ae1
G|LP0039|ConsensusExact|step3|attempt_1,G-f7578838d0f41f044447929c9c16a50e5ab57740,G,target,LP0039,Consensus,consensus_exact_step3_estimate,1,google/gemma-4-31B-it,95974b31cfefdebb76bf6298796734dc22b09125a0d205a038d9acda3c6731ea,ec9f25e6b68d12ca6182161cdc389e0da99a8cff29c47b015f1d07a6633e4cf0,consensus_benchmark_exact_v1,prompt_compiler_v2_split_g_f,1067659129,pending,Q001,"{""Q001"": ""consensus_estimate_co2_warms_planet""}",consensus_exact_step3,c444a6eac0c7b6cd317bc71d70e09e8e9d8b0a57308ceb8b4c11921129cc5ae1
G|LP0040|ConsensusExact|step3|attempt_1,G-6556d281060244d01900c0bc6a8af03acefb3544,G,target,LP0040,Consensus,consensus_exact_step3_estimate,1,google/gemma-4-31B-it,d60a2252373dcbde052b38ede0241792968ec3426f441028624606dfee964491,ec9f25e6b68d12ca6182161cdc389e0da99a8cff29c47b015f1d07a6633e4cf0,consensus_benchmark_exact_v1,prompt_compiler_v2_split_g_f,1353705939,pending,Q001,"{""Q001"": ""consensus_estimate_co2_warms_planet""}",consensus_exact_step3,c444a6eac0c7b6cd317bc71d70e09e8e9d8b0a57308ceb8b4c11921129cc5ae1
G|LP0041|ConsensusExact|step3|attempt_1,G-c090fa181dc451681b3bdf773f40d6702189de4a,G,target,LP0041,Consensus,consensus_exact_step3_estimate,1,google/gemma-4-31B-it,2f964c81fbe1c37d3b326607853edd6545ebb6e60efc5572bb8ea7e9b706cff8,ec9f25e6b68d12ca6182161cdc389e0da99a8cff29c47b015f1d07a6633e4cf0,consensus_benchmark_exact_v1,prompt_compiler_v2_split_g_f,518407579,pending,Q001,"{""Q001"": ""consensus_estimate_co2_warms_planet""}",consensus_exact_step3,c444a6eac0c7b6cd317bc71d70e09e8e9d8b0a57308ceb8b4c11921129cc5ae1
G|LP0042|ConsensusExact|step3|attempt_1,G-10ebdb637163d0db12523c03091ba129462fe73c,G,target,LP0042,Consensus,consensus_exact_step3_estimate,1,google/gemma-4-31B-it,0eaf878e8a800b1ea7ab168ceda28903474aaaf3137c695e80bbfedc13f24817,ec9f25e6b68d12ca6182161cdc389e0da99a8cff29c47b015f1d07a6633e4cf0,consensus_benchmark_exact_v1,prompt_compiler_v2_split_g_f,322668450,pending,Q001,"{""Q001"": ""consensus_estimate_co2_warms_planet""}",consensus_exact_step3,c444a6eac0c7b6cd317bc71d70e09e8e9d8b0a57308ceb8b4c11921129cc5ae1
G|LP0043|ConsensusExact|step3|attempt_1,G-5bb0bd50ab4e7ef76e432bffdcf7b1a521c6cb91,G,target,LP0043,Consensus,consensus_exact_step3_estimate,1,google/gemma-4-31B-it,1b2a319e6c779200fea3ecd869c8286df4754dd11181225372663c87cf91023e,ec9f25e6b68d12ca6182161cdc389e0da99a8cff29c47b015f1d07a6633e4cf0,consensus_benchmark_exact_v1,prompt_compiler_v2_split_g_f,1655699865,pending,Q001,"{""Q001"": ""consensus_estimate_human_primary_cause""}",consensus_exact_step3,c444a6eac0c7b6cd317bc71d70e09e8e9d8b0a57308ceb8b4c11921129cc5ae1
