request_key,custom_id,role,study_id,profile_id,condition_id,outcome_id,replicate_id,requested_model,prompt_hash,schema_version,prompt_protocol_id,prompt_compiler_version,seed,status,required_fields,response_key_map,request_stage,consensus_interaction_protocol_id,consensus_stage_a_request_key,consensus_stage_a_prompt_hash,consensus_stage_a_schema_hash,consensus_feedback_hash
F|target|F0351|control|behavior_mean|replicate_1,F-95c549e26dbb727d2f96b8eb56c06d1ae21fce74,F,target,F0351,control,behavior_mean,1,google/gemma-4-31B-it,941710fe23be06e606d1c8cc194f4e046cc9e0ac01b228d7db3d61f700c6da02,570dbe4f75ab4a061bad84714efd29f563b8756e11c9eca4f1705dad268f0f47,ashokkumar_experiment_forecast_adapted_v1,prompt_compiler_v2_split_g_f,424019524,pending,individual_meat_1|individual_transport_1|individual_solar_1|individual_fly_1|individual_talk_1|individual_donate_1,"{""individual_donate_1"": ""behavior_donate"", ""individual_fly_1"": ""behavior_fly"", ""individual_meat_1"": ""behavior_meat"", ""individual_solar_1"": ""behavior_solar"", ""individual_talk_1"": ""behavior_talk"", ""individual_transport_1"": ""behavior_transport""}",standard,,,,,
F|target|F0351|control|donation_ams|replicate_1,F-f50aee7a0b65e8557e3f9afa714740b28e909b46,F,target,F0351,control,donation_ams,1,google/gemma-4-31B-it,e3ccd3898a63485d64b1ec71448d39b36afbd6d4607667ccdfb0c7dfc1005eac,6949741c0c18a58c24af7df419e9d57d158c77675c533f78d0d49b8d62b43caf,ashokkumar_experiment_forecast_adapted_v1,prompt_compiler_v2_split_g_f,1971045708,pending,donation,"{""donation"": ""donation_ams""}",standard,,,,,
F|target|F0351|control|newsletter_signup|replicate_1,F-a5135ebef4db2e879dbeca382c847ca84aa8ad89,F,target,F0351,control,newsletter_signup,1,google/gemma-4-31B-it,1f5c3f6c806c73f647b44f5c0540cfd178988e794301642193fdfbe95820d800,4b6b8993ef74bd8e53209a244498caba32ac0e2f12c547b8695595399f80ea07,ashokkumar_experiment_forecast_adapted_v1,prompt_compiler_v2_split_g_f,1057090567,pending,newsletter,"{""newsletter"": ""newsletter_signup""}",standard,,,,,
F|target|F0351|Corporate reliance|trust_multidimensional|replicate_1,F-4967634de421ea582cbbcb7f5e0d06524a70ae17,F,target,F0351,Corporate reliance,trust_multidimensional,1,google/gemma-4-31B-it,684b1aef3e9ab30b7aecc7de264429d4ccd121079c76a28318bdb9a99c703fe2,b8d0cc51184a7feca94964de9c8ff25a56d9b6c542047b68c4fa298aa48e2f3b,ashokkumar_experiment_forecast_adapted_v1,prompt_compiler_v2_split_g_f,1995485428,pending,trust_competent_1|trust_intelligent_1|trust_qualified_1|trust_honest_1|trust_ethical_1|trust_sincere_1|trust_concerned_1|trust_improve_1|trust_considerate_1|trust_feedback_1|trust_transparent_1|trust_attention_1,"{""trust_attention_1"": ""trust_openness_3"", ""trust_competent_1"": ""trust_competence_1"", ""trust_concerned_1"": ""trust_benevolence_1"", ""trust_considerate_1"": ""trust_benevolence_3"", ""trust_ethical_1"": ""trust_integrity_2"", ""trust_feedback_1"": ""trust_openness_1"", ""trust_honest_1"": ""trust_integrity_1"", ""trust_improve_1"": ""trust_benevolence_2"", ""trust_intelligent_1"": ""trust_competence_2"", ""trust_qualified_1"": ""trust_competence_3"", ""trust_sincere_1"": ""trust_integrity_3"", ""trust_transparent_1"": ""trust_openness_2""}",standard,,,,,
F|target|F0351|Corporate reliance|trust_post|replicate_1,F-453da45229cc81947fe4087f8c8912a071db00d2,F,target,F0351,Corporate reliance,trust_post,1,google/gemma-4-31B-it,5e608c683f0e9f5d3a936975596fe908da8a4a89e3933627ea49f92fbf288e63,d29ad2f126ee4a74415d3a7edcaf4da97941d2fe638985dbab28b1503afadf7a,ashokkumar_experiment_forecast_adapted_v1,prompt_compiler_v2_split_g_f,877120057,pending,trust_post_1,"{""trust_post_1"": ""trust_post""}",standard,,,,,
F|target|F0351|Corporate reliance|distrust_post|replicate_1,F-7c769bbacfd22c3210cc111664297f29eae53538,F,target,F0351,Corporate reliance,distrust_post,1,google/gemma-4-31B-it,a31c4e9ebce916a8f0baade73de334a461b768a3b74dc6d52949ea61d0f2757e,fed4737c522eac550e0c1d3cad20c787f669755276abfa7f2cb390db55e86cd0,ashokkumar_experiment_forecast_adapted_v1,prompt_compiler_v2_split_g_f,1220502441,pending,distrust_1,"{""distrust_1"": ""distrust_post""}",standard,,,,,
F|target|F0351|Corporate reliance|funding_perceptions|replicate_1,F-8dd075bfa54dfb978c4e1849251b8cf157ef5df4,F,target,F0351,Corporate reliance,funding_perceptions,1,google/gemma-4-31B-it,62ba6dbb77d9ef77383a53c85dd29dc292e316413c90b070edfd338e67358cee,1f37ad536e93c08f963fad072adf906c67c6305224c16e7c630a59ae50979206,ashokkumar_experiment_forecast_adapted_v1,prompt_compiler_v2_split_g_f,1089398552,pending,funding_5,"{""funding_5"": ""funding_5_raw""}",standard,,,,,
F|target|F0351|Corporate reliance|policy_role_mean|replicate_1,F-a3102f602abb2886eba235f72f74a5aa9889c54e,F,target,F0351,Corporate reliance,policy_role_mean,1,google/gemma-4-31B-it,5a4ae6d24bc00a8eb0e1073ddd37b31ce3d3544f4466e13ab96af031a2fde3f0,ee5d910e61480dd9adb6ad1a454f9428b003ccf500c5135ea7a93d21fa8cd41e,ashokkumar_experiment_forecast_adapted_v1,prompt_compiler_v2_split_g_f,1893435208,pending,policy_1_1|policy_2_1|policy_3_1|policy_4_1,"{""policy_1_1"": ""policy_role_1"", ""policy_2_1"": ""policy_role_2"", ""policy_3_1"": ""policy_role_3"", ""policy_4_1"": ""policy_role_4""}",standard,,,,,
F|target|F0351|Corporate reliance|inst_trust_mean|replicate_1,F-293a4d346f2ef43f7bdf9a4cb55eff55a7f5e704,F,target,F0351,Corporate reliance,inst_trust_mean,1,google/gemma-4-31B-it,c56ed3c6516800a925f60500925155250c53e3461b915b1f349345d119583e60,897ce0364d6f8945fcb85096754df92684e7b0cc5eca20b40646be6b861e7b4d,ashokkumar_experiment_forecast_adapted_v1,prompt_compiler_v2_split_g_f,1101237928,pending,inst_trust_epa_1|inst_trust_nasa_1|inst_trust_noaa_1|inst_trust_uni_1|inst_trust_gov_1,"{""inst_trust_epa_1"": ""inst_trust_epa"", ""inst_trust_gov_1"": ""inst_trust_federal_gov"", ""inst_trust_nasa_1"": ""inst_trust_nasa"", ""inst_trust_noaa_1"": ""inst_trust_noaa"", ""inst_trust_uni_1"": ""inst_trust_universities""}",standard,,,,,
F|target|F0351|Corporate reliance|belief_post|replicate_1,F-b20035b887c26081b06f0c35f09ef69ed9ed7ec7,F,target,F0351,Corporate reliance,belief_post,1,google/gemma-4-31B-it,dca3b2fccc7fe63f1d5a295b01c773e06b15b070e17bab76759cbdc84df8fb6d,c6cd4ea417b0f21de505645457e277e422387fb38f012e29fca3d65957bc4a0f,ashokkumar_experiment_forecast_adapted_v1,prompt_compiler_v2_split_g_f,1807928308,pending,belief_post_1,"{""belief_post_1"": ""belief_post""}",standard,,,,,
F|target|F0351|Corporate reliance|concern_mean|replicate_1,F-f12ab48dd3d9915db641cbb0a4b7d444741b7733,F,target,F0351,Corporate reliance,concern_mean,1,google/gemma-4-31B-it,b67da8b476a979c3ea5f34d0b370eacb293b9db352016e35cceb560f98d4cb8e,3624e5ec5268b8d8172c1bececa0f7d1ae67f15beef0f2964e9ed2f96d593562,ashokkumar_experiment_forecast_adapted_v1,prompt_compiler_v2_split_g_f,909048444,pending,concern_1_1|concern_2_1|concern_3_1,"{""concern_1_1"": ""concern_1"", ""concern_2_1"": ""concern_2"", ""concern_3_1"": ""concern_3""}",standard,,,,,
F|target|F0351|Corporate reliance|policy_general|replicate_1,F-8b3893d372853b921816649b9edbf00dba8f945e,F,target,F0351,Corporate reliance,policy_general,1,google/gemma-4-31B-it,82dcf84026f15d5aeced709297db81e2038241f678c90a7bde1d1a0cd9ed0828,5a04deea2379c0c7af577994445fc5f4b73df7fa6165618d5db5a2eb92fdfeb4,ashokkumar_experiment_forecast_adapted_v1,prompt_compiler_v2_split_g_f,150364987,pending,policy_general_1,"{""policy_general_1"": ""policy_general""}",standard,,,,,
F|target|F0351|Corporate reliance|policy_specific_mean|replicate_1,F-da031c6fc325818d550dfc5977a1b75ce672dab5,F,target,F0351,Corporate reliance,policy_specific_mean,1,google/gemma-4-31B-it,e387932637dcea5740e7724cee3a8c6c11d0759d729de21407fbe3253f1808e8,a13d0689e6aca8f3691efbaa2964542b5c56fc1d50110b207ba32c65bf6a5bd3,ashokkumar_experiment_forecast_adapted_v1,prompt_compiler_v2_split_g_f,1999354479,pending,policy_specific_1_1|policy_specific_2_1|policy_specific_3_1|policy_specific_4_1|policy_specific_5_1|policy_specific_6_1|policy_specific_7_1,"{""policy_specific_1_1"": ""policy_specific_1"", ""policy_specific_2_1"": ""policy_specific_2"", ""policy_specific_3_1"": ""policy_specific_3"", ""policy_specific_4_1"": ""policy_specific_4"", ""policy_specific_5_1"": ""policy_specific_5"", ""policy_specific_6_1"": ""policy_specific_6"", ""policy_specific_7_1"": ""policy_specific_7""}",standard,,,,,
F|target|F0351|Corporate reliance|behavior_mean|replicate_1,F-d0c89b3a5700d892edc76968b96e1f7c1932ffda,F,target,F0351,Corporate reliance,behavior_mean,1,google/gemma-4-31B-it,bd05ab5e9e2c2ce2ff1907c56708ce93fad775751afa9f69134eb14c1d8cf9d9,570dbe4f75ab4a061bad84714efd29f563b8756e11c9eca4f1705dad268f0f47,ashokkumar_experiment_forecast_adapted_v1,prompt_compiler_v2_split_g_f,2022838025,pending,individual_meat_1|individual_transport_1|individual_solar_1|individual_fly_1|individual_talk_1|individual_donate_1,"{""individual_donate_1"": ""behavior_donate"", ""individual_fly_1"": ""behavior_fly"", ""individual_meat_1"": ""behavior_meat"", ""individual_solar_1"": ""behavior_solar"", ""individual_talk_1"": ""behavior_talk"", ""individual_transport_1"": ""behavior_transport""}",standard,,,,,
F|target|F0351|Corporate reliance|donation_ams|replicate_1,F-b516e599efb12f58378906671db7edd207f788e0,F,target,F0351,Corporate reliance,donation_ams,1,google/gemma-4-31B-it,8c7485973c02154f2db30a30603af3a03fb64697f3cd4d5002e5f6adbfb874e3,6949741c0c18a58c24af7df419e9d57d158c77675c533f78d0d49b8d62b43caf,ashokkumar_experiment_forecast_adapted_v1,prompt_compiler_v2_split_g_f,1507785358,pending,donation,"{""donation"": ""donation_ams""}",standard,,,,,
F|target|F0351|Corporate reliance|newsletter_signup|replicate_1,F-1f6f008926570c6c79bfdfb153e5caad7e1be552,F,target,F0351,Corporate reliance,newsletter_signup,1,google/gemma-4-31B-it,afaad608a89dc8985063f62cb02052aa8178f77deee956a36c9d259cc3081cc1,4b6b8993ef74bd8e53209a244498caba32ac0e2f12c547b8695595399f80ea07,ashokkumar_experiment_forecast_adapted_v1,prompt_compiler_v2_split_g_f,1697975678,pending,newsletter,"{""newsletter"": ""newsletter_signup""}",standard,,,,,
F|target|F0351|Social justice|trust_multidimensional|replicate_1,F-8c1d2186535c9e6e811049d94f68e6c170ee7918,F,target,F0351,Social justice,trust_multidimensional,1,google/gemma-4-31B-it,ab2edc3e559b9fc80fc948c1b0e6fcad528051a9d6aeeb30c43b4605f923d838,b8d0cc51184a7feca94964de9c8ff25a56d9b6c542047b68c4fa298aa48e2f3b,ashokkumar_experiment_forecast_adapted_v1,prompt_compiler_v2_split_g_f,1805050236,pending,trust_competent_1|trust_intelligent_1|trust_qualified_1|trust_honest_1|trust_ethical_1|trust_sincere_1|trust_concerned_1|trust_improve_1|trust_considerate_1|trust_feedback_1|trust_transparent_1|trust_attention_1,"{""trust_attention_1"": ""trust_openness_3"", ""trust_competent_1"": ""trust_competence_1"", ""trust_concerned_1"": ""trust_benevolence_1"", ""trust_considerate_1"": ""trust_benevolence_3"", ""trust_ethical_1"": ""trust_integrity_2"", ""trust_feedback_1"": ""trust_openness_1"", ""trust_honest_1"": ""trust_integrity_1"", ""trust_improve_1"": ""trust_benevolence_2"", ""trust_intelligent_1"": ""trust_competence_2"", ""trust_qualified_1"": ""trust_competence_3"", ""trust_sincere_1"": ""trust_integrity_3"", ""trust_transparent_1"": ""trust_openness_2""}",standard,,,,,
F|target|F0351|Social justice|trust_post|replicate_1,F-2c55f2b186c99c38ade3dfc2d652ed0c25adafb1,F,target,F0351,Social justice,trust_post,1,google/gemma-4-31B-it,d8f456024fc3c1de723f4a1e6cfd3b33bcdd847b5725e064aabaa394d60eba16,d29ad2f126ee4a74415d3a7edcaf4da97941d2fe638985dbab28b1503afadf7a,ashokkumar_experiment_forecast_adapted_v1,prompt_compiler_v2_split_g_f,1601536411,pending,trust_post_1,"{""trust_post_1"": ""trust_post""}",standard,,,,,
F|target|F0351|Social justice|distrust_post|replicate_1,F-71505868638c8a1329b10b1e9987cdd73aa46182,F,target,F0351,Social justice,distrust_post,1,google/gemma-4-31B-it,bf6c7f729132568a5fd6c19400ed857c62d9be4bdeb930563874c632e5912a64,fed4737c522eac550e0c1d3cad20c787f669755276abfa7f2cb390db55e86cd0,ashokkumar_experiment_forecast_adapted_v1,prompt_compiler_v2_split_g_f,1177369317,pending,distrust_1,"{""distrust_1"": ""distrust_post""}",standard,,,,,
F|target|F0351|Social justice|funding_perceptions|replicate_1,F-19a2eb1cfd16d2f14e2c3ca1627d81f3684c2fd0,F,target,F0351,Social justice,funding_perceptions,1,google/gemma-4-31B-it,b22598df91a749ddabc3fcff7240c8445fefb429e3ef8d161f4a1ad677504cea,1f37ad536e93c08f963fad072adf906c67c6305224c16e7c630a59ae50979206,ashokkumar_experiment_forecast_adapted_v1,prompt_compiler_v2_split_g_f,811378987,pending,funding_5,"{""funding_5"": ""funding_5_raw""}",standard,,,,,
F|target|F0351|Social justice|policy_role_mean|replicate_1,F-f31600c491dfadd42041d0d2bb90a277161a19cd,F,target,F0351,Social justice,policy_role_mean,1,google/gemma-4-31B-it,98cefaa1a6be3d1833be2a01ace018762abf78a76e092d3f3e84eb5706f91103,ee5d910e61480dd9adb6ad1a454f9428b003ccf500c5135ea7a93d21fa8cd41e,ashokkumar_experiment_forecast_adapted_v1,prompt_compiler_v2_split_g_f,2014031712,pending,policy_1_1|policy_2_1|policy_3_1|policy_4_1,"{""policy_1_1"": ""policy_role_1"", ""policy_2_1"": ""policy_role_2"", ""policy_3_1"": ""policy_role_3"", ""policy_4_1"": ""policy_role_4""}",standard,,,,,
F|target|F0351|Social justice|inst_trust_mean|replicate_1,F-4b3e98851bb8557a049d16a02cfc428d646161fb,F,target,F0351,Social justice,inst_trust_mean,1,google/gemma-4-31B-it,93d5d9a2c38d20871685995f6f06b447906943174ab10f653d593176d6cacf07,897ce0364d6f8945fcb85096754df92684e7b0cc5eca20b40646be6b861e7b4d,ashokkumar_experiment_forecast_adapted_v1,prompt_compiler_v2_split_g_f,842368645,pending,inst_trust_epa_1|inst_trust_nasa_1|inst_trust_noaa_1|inst_trust_uni_1|inst_trust_gov_1,"{""inst_trust_epa_1"": ""inst_trust_epa"", ""inst_trust_gov_1"": ""inst_trust_federal_gov"", ""inst_trust_nasa_1"": ""inst_trust_nasa"", ""inst_trust_noaa_1"": ""inst_trust_noaa"", ""inst_trust_uni_1"": ""inst_trust_universities""}",standard,,,,,
F|target|F0351|Social justice|belief_post|replicate_1,F-d7ebf576b436993b029647000bb2a7f183e510fa,F,target,F0351,Social justice,belief_post,1,google/gemma-4-31B-it,e8ca3e427e2bd6635d2a4ada0d18fe47f77270fe9e2785ec8b3984104eb662bc,c6cd4ea417b0f21de505645457e277e422387fb38f012e29fca3d65957bc4a0f,ashokkumar_experiment_forecast_adapted_v1,prompt_compiler_v2_split_g_f,1678672939,pending,belief_post_1,"{""belief_post_1"": ""belief_post""}",standard,,,,,
F|target|F0351|Social justice|concern_mean|replicate_1,F-c45fdead92a82b8a4bb0f7c5e20b9ee607ab2f1f,F,target,F0351,Social justice,concern_mean,1,google/gemma-4-31B-it,07e4ec09f99ed52f4de382944df609055860f1c4d64c7f6b383e8177442ce9ab,3624e5ec5268b8d8172c1bececa0f7d1ae67f15beef0f2964e9ed2f96d593562,ashokkumar_experiment_forecast_adapted_v1,prompt_compiler_v2_split_g_f,459794664,pending,concern_1_1|concern_2_1|concern_3_1,"{""concern_1_1"": ""concern_1"", ""concern_2_1"": ""concern_2"", ""concern_3_1"": ""concern_3""}",standard,,,,,
F|target|F0351|Social justice|policy_general|replicate_1,F-88515e9442c282e079bef908d57cac2a1bd1ab67,F,target,F0351,Social justice,policy_general,1,google/gemma-4-31B-it,f99185db9cde47bc93ec8773140b47de75ce311fdfe3940e6eb213555f1e23d1,5a04deea2379c0c7af577994445fc5f4b73df7fa6165618d5db5a2eb92fdfeb4,ashokkumar_experiment_forecast_adapted_v1,prompt_compiler_v2_split_g_f,1399144458,pending,policy_general_1,"{""policy_general_1"": ""policy_general""}",standard,,,,,
F|target|F0351|Social justice|policy_specific_mean|replicate_1,F-24f890446bd626c02c2ad87892d0ccd25a1e4378,F,target,F0351,Social justice,policy_specific_mean,1,google/gemma-4-31B-it,21406e272e777014cb2d2087ecf2b2f2357b678b48242cbbc0ac329660a133e2,a13d0689e6aca8f3691efbaa2964542b5c56fc1d50110b207ba32c65bf6a5bd3,ashokkumar_experiment_forecast_adapted_v1,prompt_compiler_v2_split_g_f,902252361,pending,policy_specific_1_1|policy_specific_2_1|policy_specific_3_1|policy_specific_4_1|policy_specific_5_1|policy_specific_6_1|policy_specific_7_1,"{""policy_specific_1_1"": ""policy_specific_1"", ""policy_specific_2_1"": ""policy_specific_2"", ""policy_specific_3_1"": ""policy_specific_3"", ""policy_specific_4_1"": ""policy_specific_4"", ""policy_specific_5_1"": ""policy_specific_5"", ""policy_specific_6_1"": ""policy_specific_6"", ""policy_specific_7_1"": ""policy_specific_7""}",standard,,,,,
F|target|F0351|Social justice|behavior_mean|replicate_1,F-aea132e52867a6f0f7b67a572d2e28fbac527687,F,target,F0351,Social justice,behavior_mean,1,google/gemma-4-31B-it,692986908b771f2404168262a053702acb6b9b5a9fcf78cc8bd1bb838321609c,570dbe4f75ab4a061bad84714efd29f563b8756e11c9eca4f1705dad268f0f47,ashokkumar_experiment_forecast_adapted_v1,prompt_compiler_v2_split_g_f,95030461,pending,individual_meat_1|individual_transport_1|individual_solar_1|individual_fly_1|individual_talk_1|individual_donate_1,"{""individual_donate_1"": ""behavior_donate"", ""individual_fly_1"": ""behavior_fly"", ""individual_meat_1"": ""behavior_meat"", ""individual_solar_1"": ""behavior_solar"", ""individual_talk_1"": ""behavior_talk"", ""individual_transport_1"": ""behavior_transport""}",standard,,,,,
F|target|F0351|Social justice|donation_ams|replicate_1,F-15936b57a372d72e3410d3fcc9ca2177bf7ed93c,F,target,F0351,Social justice,donation_ams,1,google/gemma-4-31B-it,2a857867d4b56d2ae67ac2ec463a925dbc30fe3bc77b01b16e41208cc0b3fe4e,6949741c0c18a58c24af7df419e9d57d158c77675c533f78d0d49b8d62b43caf,ashokkumar_experiment_forecast_adapted_v1,prompt_compiler_v2_split_g_f,1318694365,pending,donation,"{""donation"": ""donation_ams""}",standard,,,,,
F|target|F0351|Social justice|newsletter_signup|replicate_1,F-89a8d915b53e4830e9be791d5c06fd258da55f25,F,target,F0351,Social justice,newsletter_signup,1,google/gemma-4-31B-it,ace4f98d726c1d26814ee28d807dec770c6282afdd22d74336da91cb332e9f54,4b6b8993ef74bd8e53209a244498caba32ac0e2f12c547b8695595399f80ea07,ashokkumar_experiment_forecast_adapted_v1,prompt_compiler_v2_split_g_f,1217395293,pending,newsletter,"{""newsletter"": ""newsletter_signup""}",standard,,,,,
