request_key,custom_id,role,study_id,profile_id,condition_id,outcome_id,replicate_id,requested_model,prompt_hash,schema_version,prompt_protocol_id,prompt_compiler_version,seed,status,required_fields,response_key_map,request_stage,consensus_interaction_protocol_id,consensus_stage_a_request_key,consensus_stage_a_prompt_hash,consensus_stage_a_schema_hash,consensus_feedback_hash
F|target|F0301|control|behavior_mean|replicate_1,F-511592b72da117bf6308291d7cbd8f0c0472300c,F,target,F0301,control,behavior_mean,1,google/gemma-4-31B-it,3f7c87c3863381e29a3f75528a861d7eb690417fe215be5ab2331dcf260e18bc,570dbe4f75ab4a061bad84714efd29f563b8756e11c9eca4f1705dad268f0f47,ashokkumar_experiment_forecast_adapted_v1,prompt_compiler_v2_split_g_f,1338785070,pending,individual_meat_1|individual_transport_1|individual_solar_1|individual_fly_1|individual_talk_1|individual_donate_1,"{""individual_donate_1"": ""behavior_donate"", ""individual_fly_1"": ""behavior_fly"", ""individual_meat_1"": ""behavior_meat"", ""individual_solar_1"": ""behavior_solar"", ""individual_talk_1"": ""behavior_talk"", ""individual_transport_1"": ""behavior_transport""}",standard,,,,,
F|target|F0301|control|donation_ams|replicate_1,F-f7fb7c3fc9e18b9b9ee2d49af3b0fc80c918d0cf,F,target,F0301,control,donation_ams,1,google/gemma-4-31B-it,6aa25fda9b1a02efd2dd74998f3e56895e00531cfb1d427ab1538d1ddac24838,6949741c0c18a58c24af7df419e9d57d158c77675c533f78d0d49b8d62b43caf,ashokkumar_experiment_forecast_adapted_v1,prompt_compiler_v2_split_g_f,970490910,pending,donation,"{""donation"": ""donation_ams""}",standard,,,,,
F|target|F0301|control|newsletter_signup|replicate_1,F-29bf1a7205ee564dad18747d5671e489bc06b008,F,target,F0301,control,newsletter_signup,1,google/gemma-4-31B-it,736498bf08a796e31e89bc25f1d7a039a6aba41e1e8fa8d2ab32b95721ca99dd,4b6b8993ef74bd8e53209a244498caba32ac0e2f12c547b8695595399f80ea07,ashokkumar_experiment_forecast_adapted_v1,prompt_compiler_v2_split_g_f,1500285745,pending,newsletter,"{""newsletter"": ""newsletter_signup""}",standard,,,,,
F|target|F0301|Corporate reliance|trust_multidimensional|replicate_1,F-a173250b3914d98c388f7e1e9e42a40f4c2d4e31,F,target,F0301,Corporate reliance,trust_multidimensional,1,google/gemma-4-31B-it,fb4a330faf1dbcd4df5911c5a43f2fb58e4e98f8fdd3f590afadbcccd29f21e7,b8d0cc51184a7feca94964de9c8ff25a56d9b6c542047b68c4fa298aa48e2f3b,ashokkumar_experiment_forecast_adapted_v1,prompt_compiler_v2_split_g_f,2080056228,pending,trust_competent_1|trust_intelligent_1|trust_qualified_1|trust_honest_1|trust_ethical_1|trust_sincere_1|trust_concerned_1|trust_improve_1|trust_considerate_1|trust_feedback_1|trust_transparent_1|trust_attention_1,"{""trust_attention_1"": ""trust_openness_3"", ""trust_competent_1"": ""trust_competence_1"", ""trust_concerned_1"": ""trust_benevolence_1"", ""trust_considerate_1"": ""trust_benevolence_3"", ""trust_ethical_1"": ""trust_integrity_2"", ""trust_feedback_1"": ""trust_openness_1"", ""trust_honest_1"": ""trust_integrity_1"", ""trust_improve_1"": ""trust_benevolence_2"", ""trust_intelligent_1"": ""trust_competence_2"", ""trust_qualified_1"": ""trust_competence_3"", ""trust_sincere_1"": ""trust_integrity_3"", ""trust_transparent_1"": ""trust_openness_2""}",standard,,,,,
F|target|F0301|Corporate reliance|trust_post|replicate_1,F-484ca2e8286d9fc6b635f1c991208789f041c358,F,target,F0301,Corporate reliance,trust_post,1,google/gemma-4-31B-it,3718b313736d14e944797f024bb38232a3a12bc30d42a2bbfcb07e45e9a1b144,d29ad2f126ee4a74415d3a7edcaf4da97941d2fe638985dbab28b1503afadf7a,ashokkumar_experiment_forecast_adapted_v1,prompt_compiler_v2_split_g_f,956753303,pending,trust_post_1,"{""trust_post_1"": ""trust_post""}",standard,,,,,
F|target|F0301|Corporate reliance|distrust_post|replicate_1,F-9db52e4638c1f9bab55ed8db597daba00a4c4442,F,target,F0301,Corporate reliance,distrust_post,1,google/gemma-4-31B-it,e228abd646d29de9f492a54a400e411de5d437ec588c1fc8de948c05daf38b8a,fed4737c522eac550e0c1d3cad20c787f669755276abfa7f2cb390db55e86cd0,ashokkumar_experiment_forecast_adapted_v1,prompt_compiler_v2_split_g_f,1949062728,pending,distrust_1,"{""distrust_1"": ""distrust_post""}",standard,,,,,
F|target|F0301|Corporate reliance|funding_perceptions|replicate_1,F-2661972c70814e1fe363672e843b3623ca408bb5,F,target,F0301,Corporate reliance,funding_perceptions,1,google/gemma-4-31B-it,129c578b5e17ba7ecc05b7eee5f9baaed9f53cee635b51a718b33dfa1e4c1d32,1f37ad536e93c08f963fad072adf906c67c6305224c16e7c630a59ae50979206,ashokkumar_experiment_forecast_adapted_v1,prompt_compiler_v2_split_g_f,1027898488,pending,funding_5,"{""funding_5"": ""funding_5_raw""}",standard,,,,,
F|target|F0301|Corporate reliance|policy_role_mean|replicate_1,F-50cb3829121f96f26143065f7ba2a727b0d6a0c1,F,target,F0301,Corporate reliance,policy_role_mean,1,google/gemma-4-31B-it,7d4493fe9e7cf1056f46d494a818b330f3572c097c81db45163f7e507f4775a0,ee5d910e61480dd9adb6ad1a454f9428b003ccf500c5135ea7a93d21fa8cd41e,ashokkumar_experiment_forecast_adapted_v1,prompt_compiler_v2_split_g_f,867567429,pending,policy_1_1|policy_2_1|policy_3_1|policy_4_1,"{""policy_1_1"": ""policy_role_1"", ""policy_2_1"": ""policy_role_2"", ""policy_3_1"": ""policy_role_3"", ""policy_4_1"": ""policy_role_4""}",standard,,,,,
F|target|F0301|Corporate reliance|inst_trust_mean|replicate_1,F-a9786f9e845790e7bcac128984b162c11235c259,F,target,F0301,Corporate reliance,inst_trust_mean,1,google/gemma-4-31B-it,7decb7a1890604a734d1a68d22421a8ba6b8b6d02c6e49d927f62bf9f116f529,897ce0364d6f8945fcb85096754df92684e7b0cc5eca20b40646be6b861e7b4d,ashokkumar_experiment_forecast_adapted_v1,prompt_compiler_v2_split_g_f,1464365094,pending,inst_trust_epa_1|inst_trust_nasa_1|inst_trust_noaa_1|inst_trust_uni_1|inst_trust_gov_1,"{""inst_trust_epa_1"": ""inst_trust_epa"", ""inst_trust_gov_1"": ""inst_trust_federal_gov"", ""inst_trust_nasa_1"": ""inst_trust_nasa"", ""inst_trust_noaa_1"": ""inst_trust_noaa"", ""inst_trust_uni_1"": ""inst_trust_universities""}",standard,,,,,
F|target|F0301|Corporate reliance|belief_post|replicate_1,F-301aae03dede5b0bf9525dbec940e3d124646d99,F,target,F0301,Corporate reliance,belief_post,1,google/gemma-4-31B-it,1c33078af5605d2ddc2c5938966d45bc0fb45b9fecbf7cc9ea7179b1d04e82a2,c6cd4ea417b0f21de505645457e277e422387fb38f012e29fca3d65957bc4a0f,ashokkumar_experiment_forecast_adapted_v1,prompt_compiler_v2_split_g_f,1058256659,pending,belief_post_1,"{""belief_post_1"": ""belief_post""}",standard,,,,,
F|target|F0301|Corporate reliance|concern_mean|replicate_1,F-ecdce34a7cf171d338ae88cf5e79357a262204cd,F,target,F0301,Corporate reliance,concern_mean,1,google/gemma-4-31B-it,eb58b94834d9f8bf6006ffc4f5e6aa154807772eab81d8923c3267406f0bc942,3624e5ec5268b8d8172c1bececa0f7d1ae67f15beef0f2964e9ed2f96d593562,ashokkumar_experiment_forecast_adapted_v1,prompt_compiler_v2_split_g_f,1454061675,pending,concern_1_1|concern_2_1|concern_3_1,"{""concern_1_1"": ""concern_1"", ""concern_2_1"": ""concern_2"", ""concern_3_1"": ""concern_3""}",standard,,,,,
F|target|F0301|Corporate reliance|policy_general|replicate_1,F-5827e0c2795485b08ed7fe8c17f65aa9d1f97fbe,F,target,F0301,Corporate reliance,policy_general,1,google/gemma-4-31B-it,125cbeac813a839a413f95826aed42c9a52a4b548793b9a359ca2317e4db395b,5a04deea2379c0c7af577994445fc5f4b73df7fa6165618d5db5a2eb92fdfeb4,ashokkumar_experiment_forecast_adapted_v1,prompt_compiler_v2_split_g_f,698631990,pending,policy_general_1,"{""policy_general_1"": ""policy_general""}",standard,,,,,
F|target|F0301|Corporate reliance|policy_specific_mean|replicate_1,F-c212eec920d6f77e54e97db7699c3c134f358ee3,F,target,F0301,Corporate reliance,policy_specific_mean,1,google/gemma-4-31B-it,c3bcce07df9c3ad5968135f28e393652ca9603b832ef8355e0e7f744a7a08d37,a13d0689e6aca8f3691efbaa2964542b5c56fc1d50110b207ba32c65bf6a5bd3,ashokkumar_experiment_forecast_adapted_v1,prompt_compiler_v2_split_g_f,620549395,pending,policy_specific_1_1|policy_specific_2_1|policy_specific_3_1|policy_specific_4_1|policy_specific_5_1|policy_specific_6_1|policy_specific_7_1,"{""policy_specific_1_1"": ""policy_specific_1"", ""policy_specific_2_1"": ""policy_specific_2"", ""policy_specific_3_1"": ""policy_specific_3"", ""policy_specific_4_1"": ""policy_specific_4"", ""policy_specific_5_1"": ""policy_specific_5"", ""policy_specific_6_1"": ""policy_specific_6"", ""policy_specific_7_1"": ""policy_specific_7""}",standard,,,,,
F|target|F0301|Corporate reliance|behavior_mean|replicate_1,F-7c81d54c59a34da1d20bd709e9617377fd2c27d6,F,target,F0301,Corporate reliance,behavior_mean,1,google/gemma-4-31B-it,115baa621c4448dd32fc4bd573ac9e08a4e6ba9c9bb7710fa175909cb6aebcc7,570dbe4f75ab4a061bad84714efd29f563b8756e11c9eca4f1705dad268f0f47,ashokkumar_experiment_forecast_adapted_v1,prompt_compiler_v2_split_g_f,1386674235,pending,individual_meat_1|individual_transport_1|individual_solar_1|individual_fly_1|individual_talk_1|individual_donate_1,"{""individual_donate_1"": ""behavior_donate"", ""individual_fly_1"": ""behavior_fly"", ""individual_meat_1"": ""behavior_meat"", ""individual_solar_1"": ""behavior_solar"", ""individual_talk_1"": ""behavior_talk"", ""individual_transport_1"": ""behavior_transport""}",standard,,,,,
F|target|F0301|Corporate reliance|donation_ams|replicate_1,F-d3b7910958e9c87cb376933804155ecd019fcf0a,F,target,F0301,Corporate reliance,donation_ams,1,google/gemma-4-31B-it,8fbd5a6f5529ef07e32637181435f708354a30c0b5b16e432abc6a90ad0407da,6949741c0c18a58c24af7df419e9d57d158c77675c533f78d0d49b8d62b43caf,ashokkumar_experiment_forecast_adapted_v1,prompt_compiler_v2_split_g_f,5827218,pending,donation,"{""donation"": ""donation_ams""}",standard,,,,,
F|target|F0301|Corporate reliance|newsletter_signup|replicate_1,F-a4027bdf1f100a6299073bb8fa697cd3007c8b29,F,target,F0301,Corporate reliance,newsletter_signup,1,google/gemma-4-31B-it,fbd7b5facb70496a5f7482e30b035975c7f0ffb147cc25d6451807c697b658d8,4b6b8993ef74bd8e53209a244498caba32ac0e2f12c547b8695595399f80ea07,ashokkumar_experiment_forecast_adapted_v1,prompt_compiler_v2_split_g_f,1729430050,pending,newsletter,"{""newsletter"": ""newsletter_signup""}",standard,,,,,
F|target|F0301|Social justice|trust_multidimensional|replicate_1,F-f22daaa634ca0aae3675339d20a57e518ba78d94,F,target,F0301,Social justice,trust_multidimensional,1,google/gemma-4-31B-it,d1a4eb93bd42ad1ce66f1b487cd8cfa7cdb78376042b2e6a7a78eae9f2f0df54,b8d0cc51184a7feca94964de9c8ff25a56d9b6c542047b68c4fa298aa48e2f3b,ashokkumar_experiment_forecast_adapted_v1,prompt_compiler_v2_split_g_f,421879806,pending,trust_competent_1|trust_intelligent_1|trust_qualified_1|trust_honest_1|trust_ethical_1|trust_sincere_1|trust_concerned_1|trust_improve_1|trust_considerate_1|trust_feedback_1|trust_transparent_1|trust_attention_1,"{""trust_attention_1"": ""trust_openness_3"", ""trust_competent_1"": ""trust_competence_1"", ""trust_concerned_1"": ""trust_benevolence_1"", ""trust_considerate_1"": ""trust_benevolence_3"", ""trust_ethical_1"": ""trust_integrity_2"", ""trust_feedback_1"": ""trust_openness_1"", ""trust_honest_1"": ""trust_integrity_1"", ""trust_improve_1"": ""trust_benevolence_2"", ""trust_intelligent_1"": ""trust_competence_2"", ""trust_qualified_1"": ""trust_competence_3"", ""trust_sincere_1"": ""trust_integrity_3"", ""trust_transparent_1"": ""trust_openness_2""}",standard,,,,,
F|target|F0301|Social justice|trust_post|replicate_1,F-c1d33968cd2244bbbd497efcece5b1a754e13377,F,target,F0301,Social justice,trust_post,1,google/gemma-4-31B-it,c86a09d4736b3e2e93833d5d01a3c4da148e4f087c7bb61aad817a0924beefb9,d29ad2f126ee4a74415d3a7edcaf4da97941d2fe638985dbab28b1503afadf7a,ashokkumar_experiment_forecast_adapted_v1,prompt_compiler_v2_split_g_f,1355331471,pending,trust_post_1,"{""trust_post_1"": ""trust_post""}",standard,,,,,
F|target|F0301|Social justice|distrust_post|replicate_1,F-84ff2bfe14bc7a5b766ba416710ce165086809cb,F,target,F0301,Social justice,distrust_post,1,google/gemma-4-31B-it,56fcd079c8e664ef522250187174f8b8769f852206f646884ed20a470f5e0b1a,fed4737c522eac550e0c1d3cad20c787f669755276abfa7f2cb390db55e86cd0,ashokkumar_experiment_forecast_adapted_v1,prompt_compiler_v2_split_g_f,515560025,pending,distrust_1,"{""distrust_1"": ""distrust_post""}",standard,,,,,
F|target|F0301|Social justice|funding_perceptions|replicate_1,F-c2529273f355bc5578189934d635b4bc0a775426,F,target,F0301,Social justice,funding_perceptions,1,google/gemma-4-31B-it,975da2959c5bf3767390a5a370600bbf4af7505c232d34f9b2bbc0c6409ba4e2,1f37ad536e93c08f963fad072adf906c67c6305224c16e7c630a59ae50979206,ashokkumar_experiment_forecast_adapted_v1,prompt_compiler_v2_split_g_f,2012930367,pending,funding_5,"{""funding_5"": ""funding_5_raw""}",standard,,,,,
F|target|F0301|Social justice|policy_role_mean|replicate_1,F-97b992f82cabbd7806b381ccb5c158029626e5ba,F,target,F0301,Social justice,policy_role_mean,1,google/gemma-4-31B-it,3c06aebe078b884ba885c16c009638d5d94f7a6ec9a20f6aae3d14815ae72336,ee5d910e61480dd9adb6ad1a454f9428b003ccf500c5135ea7a93d21fa8cd41e,ashokkumar_experiment_forecast_adapted_v1,prompt_compiler_v2_split_g_f,1545528170,pending,policy_1_1|policy_2_1|policy_3_1|policy_4_1,"{""policy_1_1"": ""policy_role_1"", ""policy_2_1"": ""policy_role_2"", ""policy_3_1"": ""policy_role_3"", ""policy_4_1"": ""policy_role_4""}",standard,,,,,
F|target|F0301|Social justice|inst_trust_mean|replicate_1,F-43f9ed37ab30a7c026bf92b329c25f609d6c7cbe,F,target,F0301,Social justice,inst_trust_mean,1,google/gemma-4-31B-it,af02f287b5ae47352dfa36b04e8292823d03d483e10dd161c1d8dba4830e3fa4,897ce0364d6f8945fcb85096754df92684e7b0cc5eca20b40646be6b861e7b4d,ashokkumar_experiment_forecast_adapted_v1,prompt_compiler_v2_split_g_f,858030640,pending,inst_trust_epa_1|inst_trust_nasa_1|inst_trust_noaa_1|inst_trust_uni_1|inst_trust_gov_1,"{""inst_trust_epa_1"": ""inst_trust_epa"", ""inst_trust_gov_1"": ""inst_trust_federal_gov"", ""inst_trust_nasa_1"": ""inst_trust_nasa"", ""inst_trust_noaa_1"": ""inst_trust_noaa"", ""inst_trust_uni_1"": ""inst_trust_universities""}",standard,,,,,
F|target|F0301|Social justice|belief_post|replicate_1,F-55e634aa7992502248abf8977ece2815019b4fc8,F,target,F0301,Social justice,belief_post,1,google/gemma-4-31B-it,e6a4e29278a6310408f0d235b4b813ea0cc675a241b8c7faa382daab71ba7ac8,c6cd4ea417b0f21de505645457e277e422387fb38f012e29fca3d65957bc4a0f,ashokkumar_experiment_forecast_adapted_v1,prompt_compiler_v2_split_g_f,626964856,pending,belief_post_1,"{""belief_post_1"": ""belief_post""}",standard,,,,,
F|target|F0301|Social justice|concern_mean|replicate_1,F-d12103acbbc46e8c57e7c23fc70b22405b68b521,F,target,F0301,Social justice,concern_mean,1,google/gemma-4-31B-it,51d87ae8a43f2292a0d449f977cf859df1a03661ec6a630523e73970dc4de35b,3624e5ec5268b8d8172c1bececa0f7d1ae67f15beef0f2964e9ed2f96d593562,ashokkumar_experiment_forecast_adapted_v1,prompt_compiler_v2_split_g_f,1577481704,pending,concern_1_1|concern_2_1|concern_3_1,"{""concern_1_1"": ""concern_1"", ""concern_2_1"": ""concern_2"", ""concern_3_1"": ""concern_3""}",standard,,,,,
F|target|F0301|Social justice|policy_general|replicate_1,F-394740b125eaa1f665c9940526febbe9117699f5,F,target,F0301,Social justice,policy_general,1,google/gemma-4-31B-it,73cebb10a3fae5d3cbc71fc47f52bb6e4e912b97f7e7d079e48f9bd6ad26ee00,5a04deea2379c0c7af577994445fc5f4b73df7fa6165618d5db5a2eb92fdfeb4,ashokkumar_experiment_forecast_adapted_v1,prompt_compiler_v2_split_g_f,410592089,pending,policy_general_1,"{""policy_general_1"": ""policy_general""}",standard,,,,,
F|target|F0301|Social justice|policy_specific_mean|replicate_1,F-83e6df9629c3a6a87437004504332bcfebe94672,F,target,F0301,Social justice,policy_specific_mean,1,google/gemma-4-31B-it,bddeb22a08fba54c7dbe64a81d68f5821a7db5a5d668da56c8f8f7807fcabd1a,a13d0689e6aca8f3691efbaa2964542b5c56fc1d50110b207ba32c65bf6a5bd3,ashokkumar_experiment_forecast_adapted_v1,prompt_compiler_v2_split_g_f,831612374,pending,policy_specific_1_1|policy_specific_2_1|policy_specific_3_1|policy_specific_4_1|policy_specific_5_1|policy_specific_6_1|policy_specific_7_1,"{""policy_specific_1_1"": ""policy_specific_1"", ""policy_specific_2_1"": ""policy_specific_2"", ""policy_specific_3_1"": ""policy_specific_3"", ""policy_specific_4_1"": ""policy_specific_4"", ""policy_specific_5_1"": ""policy_specific_5"", ""policy_specific_6_1"": ""policy_specific_6"", ""policy_specific_7_1"": ""policy_specific_7""}",standard,,,,,
F|target|F0301|Social justice|behavior_mean|replicate_1,F-bdf6fd9db40ffd72f0f900a575648c3ef5f4436c,F,target,F0301,Social justice,behavior_mean,1,google/gemma-4-31B-it,666a669fec168d91ef51003666c72b2c809ff76778935d348e5205369e093e25,570dbe4f75ab4a061bad84714efd29f563b8756e11c9eca4f1705dad268f0f47,ashokkumar_experiment_forecast_adapted_v1,prompt_compiler_v2_split_g_f,805173424,pending,individual_meat_1|individual_transport_1|individual_solar_1|individual_fly_1|individual_talk_1|individual_donate_1,"{""individual_donate_1"": ""behavior_donate"", ""individual_fly_1"": ""behavior_fly"", ""individual_meat_1"": ""behavior_meat"", ""individual_solar_1"": ""behavior_solar"", ""individual_talk_1"": ""behavior_talk"", ""individual_transport_1"": ""behavior_transport""}",standard,,,,,
F|target|F0301|Social justice|donation_ams|replicate_1,F-e20277b369700bb9f9916935bd5360fd5bcd3c18,F,target,F0301,Social justice,donation_ams,1,google/gemma-4-31B-it,5778df5eede0e6fe4740aa4a816363ad48f6f4a580f4f32d993ef6e6cc00c961,6949741c0c18a58c24af7df419e9d57d158c77675c533f78d0d49b8d62b43caf,ashokkumar_experiment_forecast_adapted_v1,prompt_compiler_v2_split_g_f,762641187,pending,donation,"{""donation"": ""donation_ams""}",standard,,,,,
F|target|F0301|Social justice|newsletter_signup|replicate_1,F-10547b7a1031edf86f150729bfab84088be0b4c2,F,target,F0301,Social justice,newsletter_signup,1,google/gemma-4-31B-it,734f6639732429cb1427b01db6c639ee13f01660e61e5a6764e22a628e795b46,4b6b8993ef74bd8e53209a244498caba32ac0e2f12c547b8695595399f80ea07,ashokkumar_experiment_forecast_adapted_v1,prompt_compiler_v2_split_g_f,819651820,pending,newsletter,"{""newsletter"": ""newsletter_signup""}",standard,,,,,
