request_key,custom_id,role,study_id,profile_id,condition_id,outcome_id,replicate_id,requested_model,prompt_hash,schema_version,prompt_protocol_id,prompt_compiler_version,seed,status,required_fields,response_key_map,request_stage,consensus_interaction_protocol_id,consensus_stage_a_request_key,consensus_stage_a_prompt_hash,consensus_stage_a_schema_hash,consensus_feedback_hash
F|target|F0063|High public trust|behavior_mean|replicate_1,F-2105b035149a6e5800812ccd3ea7db085787f845,F,target,F0063,High public trust,behavior_mean,1,google/gemma-4-31B-it,bb3fe1d6f68b9cf73e9851236f5450b3deb95a2b7852b98041b6b1a31ad03849,570dbe4f75ab4a061bad84714efd29f563b8756e11c9eca4f1705dad268f0f47,ashokkumar_experiment_forecast_adapted_v1,prompt_compiler_v2_split_g_f,1453706946,pending,individual_meat_1|individual_transport_1|individual_solar_1|individual_fly_1|individual_talk_1|individual_donate_1,"{""individual_donate_1"": ""behavior_donate"", ""individual_fly_1"": ""behavior_fly"", ""individual_meat_1"": ""behavior_meat"", ""individual_solar_1"": ""behavior_solar"", ""individual_talk_1"": ""behavior_talk"", ""individual_transport_1"": ""behavior_transport""}",standard,,,,,
F|target|F0063|High public trust|donation_ams|replicate_1,F-42367866dbcbf2bd08a79e6eed120f59c1238a62,F,target,F0063,High public trust,donation_ams,1,google/gemma-4-31B-it,8c9e81d6b64f8247be1ee18f78824802e8c13e63c924a80803fc53d615ae98df,6949741c0c18a58c24af7df419e9d57d158c77675c533f78d0d49b8d62b43caf,ashokkumar_experiment_forecast_adapted_v1,prompt_compiler_v2_split_g_f,1614341003,pending,donation,"{""donation"": ""donation_ams""}",standard,,,,,
F|target|F0063|High public trust|newsletter_signup|replicate_1,F-9982fe7bb0254ee9797f7bff34a6a51872b6002b,F,target,F0063,High public trust,newsletter_signup,1,google/gemma-4-31B-it,eb53e1bb9b599fcbbba7c93afc10473d56ba0163452354783ef3c4f68525098a,4b6b8993ef74bd8e53209a244498caba32ac0e2f12c547b8695595399f80ea07,ashokkumar_experiment_forecast_adapted_v1,prompt_compiler_v2_split_g_f,1663781858,pending,newsletter,"{""newsletter"": ""newsletter_signup""}",standard,,,,,
F|target|F0063|Measurement & modeling (2)|trust_multidimensional|replicate_1,F-d38b464a08dd75ce180e466a2d9e879e3e7b443c,F,target,F0063,Measurement & modeling (2),trust_multidimensional,1,google/gemma-4-31B-it,46b6700bf13c81dcb9f5f7f86db7742d0305e3550e4edb64f2be9be9375aaa7d,b8d0cc51184a7feca94964de9c8ff25a56d9b6c542047b68c4fa298aa48e2f3b,ashokkumar_experiment_forecast_adapted_v1,prompt_compiler_v2_split_g_f,804520549,pending,trust_competent_1|trust_intelligent_1|trust_qualified_1|trust_honest_1|trust_ethical_1|trust_sincere_1|trust_concerned_1|trust_improve_1|trust_considerate_1|trust_feedback_1|trust_transparent_1|trust_attention_1,"{""trust_attention_1"": ""trust_openness_3"", ""trust_competent_1"": ""trust_competence_1"", ""trust_concerned_1"": ""trust_benevolence_1"", ""trust_considerate_1"": ""trust_benevolence_3"", ""trust_ethical_1"": ""trust_integrity_2"", ""trust_feedback_1"": ""trust_openness_1"", ""trust_honest_1"": ""trust_integrity_1"", ""trust_improve_1"": ""trust_benevolence_2"", ""trust_intelligent_1"": ""trust_competence_2"", ""trust_qualified_1"": ""trust_competence_3"", ""trust_sincere_1"": ""trust_integrity_3"", ""trust_transparent_1"": ""trust_openness_2""}",standard,,,,,
F|target|F0063|Measurement & modeling (2)|trust_post|replicate_1,F-92e8e1e7388c6bf4e5748867de6b750db3293bcb,F,target,F0063,Measurement & modeling (2),trust_post,1,google/gemma-4-31B-it,1e6e07d5e43d21e38bdb3b1e18dc6fc46d268f6d433aef294bcccea93b8551f5,d29ad2f126ee4a74415d3a7edcaf4da97941d2fe638985dbab28b1503afadf7a,ashokkumar_experiment_forecast_adapted_v1,prompt_compiler_v2_split_g_f,1583230916,pending,trust_post_1,"{""trust_post_1"": ""trust_post""}",standard,,,,,
F|target|F0063|Measurement & modeling (2)|distrust_post|replicate_1,F-d2c8b32b352bc052fa3c297c4a2a9e30e74d9fe5,F,target,F0063,Measurement & modeling (2),distrust_post,1,google/gemma-4-31B-it,c10be45e7eec0cf572a294c1886cbd1fa7d5621b893b6ad41f5db8fc5652087e,fed4737c522eac550e0c1d3cad20c787f669755276abfa7f2cb390db55e86cd0,ashokkumar_experiment_forecast_adapted_v1,prompt_compiler_v2_split_g_f,1522345643,pending,distrust_1,"{""distrust_1"": ""distrust_post""}",standard,,,,,
F|target|F0063|Measurement & modeling (2)|funding_perceptions|replicate_1,F-16dfba422e35d58076b95087d01437eb99880e17,F,target,F0063,Measurement & modeling (2),funding_perceptions,1,google/gemma-4-31B-it,c3cf25fbc3196d4b5cbab4efe727095cb30a1e71cf5a54d760135c1728d2e397,1f37ad536e93c08f963fad072adf906c67c6305224c16e7c630a59ae50979206,ashokkumar_experiment_forecast_adapted_v1,prompt_compiler_v2_split_g_f,1542801924,pending,funding_5,"{""funding_5"": ""funding_5_raw""}",standard,,,,,
F|target|F0063|Measurement & modeling (2)|policy_role_mean|replicate_1,F-4c8d2946085ade70c585eeb3cd28dde8b9ce1afb,F,target,F0063,Measurement & modeling (2),policy_role_mean,1,google/gemma-4-31B-it,edfaf8674de09e66df1f0604a914069c4283ec4ed4a48ab5e692b6c9adc4405e,ee5d910e61480dd9adb6ad1a454f9428b003ccf500c5135ea7a93d21fa8cd41e,ashokkumar_experiment_forecast_adapted_v1,prompt_compiler_v2_split_g_f,561328381,pending,policy_1_1|policy_2_1|policy_3_1|policy_4_1,"{""policy_1_1"": ""policy_role_1"", ""policy_2_1"": ""policy_role_2"", ""policy_3_1"": ""policy_role_3"", ""policy_4_1"": ""policy_role_4""}",standard,,,,,
F|target|F0063|Measurement & modeling (2)|inst_trust_mean|replicate_1,F-6c433b25d1df1a293a4e8d1ca3b1b13df415bad3,F,target,F0063,Measurement & modeling (2),inst_trust_mean,1,google/gemma-4-31B-it,da1c62bcb64c81a4bfef849c976b143368ef31922f19eefdc2f88e5a5b8f7df7,897ce0364d6f8945fcb85096754df92684e7b0cc5eca20b40646be6b861e7b4d,ashokkumar_experiment_forecast_adapted_v1,prompt_compiler_v2_split_g_f,711299190,pending,inst_trust_epa_1|inst_trust_nasa_1|inst_trust_noaa_1|inst_trust_uni_1|inst_trust_gov_1,"{""inst_trust_epa_1"": ""inst_trust_epa"", ""inst_trust_gov_1"": ""inst_trust_federal_gov"", ""inst_trust_nasa_1"": ""inst_trust_nasa"", ""inst_trust_noaa_1"": ""inst_trust_noaa"", ""inst_trust_uni_1"": ""inst_trust_universities""}",standard,,,,,
F|target|F0063|Measurement & modeling (2)|belief_post|replicate_1,F-1688e1517265644f34498d4195c8d9c357bb6445,F,target,F0063,Measurement & modeling (2),belief_post,1,google/gemma-4-31B-it,ed06de97f16e4f81caacd7601adbb529eee414633484f5402487668390e90786,c6cd4ea417b0f21de505645457e277e422387fb38f012e29fca3d65957bc4a0f,ashokkumar_experiment_forecast_adapted_v1,prompt_compiler_v2_split_g_f,527902450,pending,belief_post_1,"{""belief_post_1"": ""belief_post""}",standard,,,,,
F|target|F0063|Measurement & modeling (2)|concern_mean|replicate_1,F-44d2d0a994c226f42c78c24d97a66d60ab963cd4,F,target,F0063,Measurement & modeling (2),concern_mean,1,google/gemma-4-31B-it,666802865d2fc25fcc87102145471ce16fb28ee70aa474ad5d8b12ab03044034,3624e5ec5268b8d8172c1bececa0f7d1ae67f15beef0f2964e9ed2f96d593562,ashokkumar_experiment_forecast_adapted_v1,prompt_compiler_v2_split_g_f,510117960,pending,concern_1_1|concern_2_1|concern_3_1,"{""concern_1_1"": ""concern_1"", ""concern_2_1"": ""concern_2"", ""concern_3_1"": ""concern_3""}",standard,,,,,
F|target|F0063|Measurement & modeling (2)|policy_general|replicate_1,F-c07dfa57e8724eb717cfe7318c4d4c33f2281963,F,target,F0063,Measurement & modeling (2),policy_general,1,google/gemma-4-31B-it,125815a8f4de1849d503dadc6b27e7dbf53baf2772cdcf645ff199c21383cbde,5a04deea2379c0c7af577994445fc5f4b73df7fa6165618d5db5a2eb92fdfeb4,ashokkumar_experiment_forecast_adapted_v1,prompt_compiler_v2_split_g_f,1768833897,pending,policy_general_1,"{""policy_general_1"": ""policy_general""}",standard,,,,,
F|target|F0063|Measurement & modeling (2)|policy_specific_mean|replicate_1,F-bca4d2a899a2c2e85c00401b8a5efa6927262b90,F,target,F0063,Measurement & modeling (2),policy_specific_mean,1,google/gemma-4-31B-it,9673a66c9238d1fee03c713752c5efd0e0f9e080b9d5029299a3c886eea24b39,a13d0689e6aca8f3691efbaa2964542b5c56fc1d50110b207ba32c65bf6a5bd3,ashokkumar_experiment_forecast_adapted_v1,prompt_compiler_v2_split_g_f,317483068,pending,policy_specific_1_1|policy_specific_2_1|policy_specific_3_1|policy_specific_4_1|policy_specific_5_1|policy_specific_6_1|policy_specific_7_1,"{""policy_specific_1_1"": ""policy_specific_1"", ""policy_specific_2_1"": ""policy_specific_2"", ""policy_specific_3_1"": ""policy_specific_3"", ""policy_specific_4_1"": ""policy_specific_4"", ""policy_specific_5_1"": ""policy_specific_5"", ""policy_specific_6_1"": ""policy_specific_6"", ""policy_specific_7_1"": ""policy_specific_7""}",standard,,,,,
F|target|F0063|Measurement & modeling (2)|behavior_mean|replicate_1,F-feb2abf14e4c341058aa5f8cc6da1e8093c5b1aa,F,target,F0063,Measurement & modeling (2),behavior_mean,1,google/gemma-4-31B-it,85fc1ff27ced8c882b4644060d1e9f5e10809572f49b22b336e3c4227daca9fa,570dbe4f75ab4a061bad84714efd29f563b8756e11c9eca4f1705dad268f0f47,ashokkumar_experiment_forecast_adapted_v1,prompt_compiler_v2_split_g_f,1269926902,pending,individual_meat_1|individual_transport_1|individual_solar_1|individual_fly_1|individual_talk_1|individual_donate_1,"{""individual_donate_1"": ""behavior_donate"", ""individual_fly_1"": ""behavior_fly"", ""individual_meat_1"": ""behavior_meat"", ""individual_solar_1"": ""behavior_solar"", ""individual_talk_1"": ""behavior_talk"", ""individual_transport_1"": ""behavior_transport""}",standard,,,,,
F|target|F0063|Measurement & modeling (2)|donation_ams|replicate_1,F-82462cf4300b578f5f5236ba5cba48dc23bec6dd,F,target,F0063,Measurement & modeling (2),donation_ams,1,google/gemma-4-31B-it,41ae72ca77e7a521ad4488fb3febcbcb62c69f01afa6db07ada491424568ec8a,6949741c0c18a58c24af7df419e9d57d158c77675c533f78d0d49b8d62b43caf,ashokkumar_experiment_forecast_adapted_v1,prompt_compiler_v2_split_g_f,882356601,pending,donation,"{""donation"": ""donation_ams""}",standard,,,,,
F|target|F0063|Measurement & modeling (2)|newsletter_signup|replicate_1,F-b23c7f918f0827effd7d22178a6b4da712c57745,F,target,F0063,Measurement & modeling (2),newsletter_signup,1,google/gemma-4-31B-it,79f55514cfc1282c3833b3e7cc701d56e380fc249a83918c8ef7d3197bda28ca,4b6b8993ef74bd8e53209a244498caba32ac0e2f12c547b8695595399f80ea07,ashokkumar_experiment_forecast_adapted_v1,prompt_compiler_v2_split_g_f,1937843988,pending,newsletter,"{""newsletter"": ""newsletter_signup""}",standard,,,,,
F|target|F0063|Peer-review|trust_multidimensional|replicate_1,F-2d8be58924022c1615d306ba8e82b4013abeb6d8,F,target,F0063,Peer-review,trust_multidimensional,1,google/gemma-4-31B-it,f290845c19a88504df7579657714522b0624deae60d342fee007c3c63e77f234,b8d0cc51184a7feca94964de9c8ff25a56d9b6c542047b68c4fa298aa48e2f3b,ashokkumar_experiment_forecast_adapted_v1,prompt_compiler_v2_split_g_f,2132408104,pending,trust_competent_1|trust_intelligent_1|trust_qualified_1|trust_honest_1|trust_ethical_1|trust_sincere_1|trust_concerned_1|trust_improve_1|trust_considerate_1|trust_feedback_1|trust_transparent_1|trust_attention_1,"{""trust_attention_1"": ""trust_openness_3"", ""trust_competent_1"": ""trust_competence_1"", ""trust_concerned_1"": ""trust_benevolence_1"", ""trust_considerate_1"": ""trust_benevolence_3"", ""trust_ethical_1"": ""trust_integrity_2"", ""trust_feedback_1"": ""trust_openness_1"", ""trust_honest_1"": ""trust_integrity_1"", ""trust_improve_1"": ""trust_benevolence_2"", ""trust_intelligent_1"": ""trust_competence_2"", ""trust_qualified_1"": ""trust_competence_3"", ""trust_sincere_1"": ""trust_integrity_3"", ""trust_transparent_1"": ""trust_openness_2""}",standard,,,,,
F|target|F0063|Peer-review|trust_post|replicate_1,F-0bbe61808da855c7dd497b4f636266adeb5b7e29,F,target,F0063,Peer-review,trust_post,1,google/gemma-4-31B-it,93d98a5255268ef90e025e3831139d9e7d163766724507991a58c6f19fce4cdb,d29ad2f126ee4a74415d3a7edcaf4da97941d2fe638985dbab28b1503afadf7a,ashokkumar_experiment_forecast_adapted_v1,prompt_compiler_v2_split_g_f,623188168,pending,trust_post_1,"{""trust_post_1"": ""trust_post""}",standard,,,,,
F|target|F0063|Peer-review|distrust_post|replicate_1,F-4087bfb5a94f9791ef9641de2f4c4f5000263549,F,target,F0063,Peer-review,distrust_post,1,google/gemma-4-31B-it,a084e45f414354abe69749f4a51d8e88c95507ab33d8d42ef930456599d9cbe7,fed4737c522eac550e0c1d3cad20c787f669755276abfa7f2cb390db55e86cd0,ashokkumar_experiment_forecast_adapted_v1,prompt_compiler_v2_split_g_f,710874877,pending,distrust_1,"{""distrust_1"": ""distrust_post""}",standard,,,,,
F|target|F0063|Peer-review|funding_perceptions|replicate_1,F-fe6f1ff7a5b9922bb6282e96f45cccc08fb3cd18,F,target,F0063,Peer-review,funding_perceptions,1,google/gemma-4-31B-it,b807005ef84bfa826ca2bef4886e44cbd7781f59c456122947d36dd8d2c18916,1f37ad536e93c08f963fad072adf906c67c6305224c16e7c630a59ae50979206,ashokkumar_experiment_forecast_adapted_v1,prompt_compiler_v2_split_g_f,580375070,pending,funding_5,"{""funding_5"": ""funding_5_raw""}",standard,,,,,
F|target|F0063|Peer-review|policy_role_mean|replicate_1,F-531a913955c35ca662204aec878ab3f35d86755d,F,target,F0063,Peer-review,policy_role_mean,1,google/gemma-4-31B-it,8368b80734123d727fa9e2262aff6ddf877bfb54179e99e1c603a0f56b5459cc,ee5d910e61480dd9adb6ad1a454f9428b003ccf500c5135ea7a93d21fa8cd41e,ashokkumar_experiment_forecast_adapted_v1,prompt_compiler_v2_split_g_f,2079883033,pending,policy_1_1|policy_2_1|policy_3_1|policy_4_1,"{""policy_1_1"": ""policy_role_1"", ""policy_2_1"": ""policy_role_2"", ""policy_3_1"": ""policy_role_3"", ""policy_4_1"": ""policy_role_4""}",standard,,,,,
F|target|F0063|Peer-review|inst_trust_mean|replicate_1,F-3d5e935c8298cfc33a55df5c47ec16806b87ecf2,F,target,F0063,Peer-review,inst_trust_mean,1,google/gemma-4-31B-it,d86ad5ed9a576fcccb367f688fc8410162aa7fd25f305dbf830f8865aa845ad3,897ce0364d6f8945fcb85096754df92684e7b0cc5eca20b40646be6b861e7b4d,ashokkumar_experiment_forecast_adapted_v1,prompt_compiler_v2_split_g_f,2102785660,pending,inst_trust_epa_1|inst_trust_nasa_1|inst_trust_noaa_1|inst_trust_uni_1|inst_trust_gov_1,"{""inst_trust_epa_1"": ""inst_trust_epa"", ""inst_trust_gov_1"": ""inst_trust_federal_gov"", ""inst_trust_nasa_1"": ""inst_trust_nasa"", ""inst_trust_noaa_1"": ""inst_trust_noaa"", ""inst_trust_uni_1"": ""inst_trust_universities""}",standard,,,,,
F|target|F0063|Peer-review|belief_post|replicate_1,F-750f9626c666f1d363c308fd1ca6c7e3cfcca2bc,F,target,F0063,Peer-review,belief_post,1,google/gemma-4-31B-it,00714ef566317c46c9e1cd32e9007aa3edd23fe2d097e63b1895033db4bf4425,c6cd4ea417b0f21de505645457e277e422387fb38f012e29fca3d65957bc4a0f,ashokkumar_experiment_forecast_adapted_v1,prompt_compiler_v2_split_g_f,814095906,pending,belief_post_1,"{""belief_post_1"": ""belief_post""}",standard,,,,,
F|target|F0063|Peer-review|concern_mean|replicate_1,F-564ab503b8f4c24942480b678bba8823026a2363,F,target,F0063,Peer-review,concern_mean,1,google/gemma-4-31B-it,7063fe5e7dcffbe28f5f9dbf33268ee428c62549cddf91817ca513cacf468789,3624e5ec5268b8d8172c1bececa0f7d1ae67f15beef0f2964e9ed2f96d593562,ashokkumar_experiment_forecast_adapted_v1,prompt_compiler_v2_split_g_f,1703554129,pending,concern_1_1|concern_2_1|concern_3_1,"{""concern_1_1"": ""concern_1"", ""concern_2_1"": ""concern_2"", ""concern_3_1"": ""concern_3""}",standard,,,,,
F|target|F0063|Peer-review|policy_general|replicate_1,F-f7edd028459e3aad9d8f482a7356f3e69dc94f34,F,target,F0063,Peer-review,policy_general,1,google/gemma-4-31B-it,093b4aa3f82aa178c8a9b743140a41c548420c0b4d317946525bb14669ba904b,5a04deea2379c0c7af577994445fc5f4b73df7fa6165618d5db5a2eb92fdfeb4,ashokkumar_experiment_forecast_adapted_v1,prompt_compiler_v2_split_g_f,897178369,pending,policy_general_1,"{""policy_general_1"": ""policy_general""}",standard,,,,,
F|target|F0063|Peer-review|policy_specific_mean|replicate_1,F-8c5164fc96bb27c74c54d2a279215e13bbdb4769,F,target,F0063,Peer-review,policy_specific_mean,1,google/gemma-4-31B-it,6c14ae5fffaf078fe64d81a7ba0b1fc502063ed5dfddf3a53e7ad7f3bd48eca4,a13d0689e6aca8f3691efbaa2964542b5c56fc1d50110b207ba32c65bf6a5bd3,ashokkumar_experiment_forecast_adapted_v1,prompt_compiler_v2_split_g_f,794685890,pending,policy_specific_1_1|policy_specific_2_1|policy_specific_3_1|policy_specific_4_1|policy_specific_5_1|policy_specific_6_1|policy_specific_7_1,"{""policy_specific_1_1"": ""policy_specific_1"", ""policy_specific_2_1"": ""policy_specific_2"", ""policy_specific_3_1"": ""policy_specific_3"", ""policy_specific_4_1"": ""policy_specific_4"", ""policy_specific_5_1"": ""policy_specific_5"", ""policy_specific_6_1"": ""policy_specific_6"", ""policy_specific_7_1"": ""policy_specific_7""}",standard,,,,,
F|target|F0063|Peer-review|behavior_mean|replicate_1,F-682245817ef8bb0852452ccc7b0b70e932840264,F,target,F0063,Peer-review,behavior_mean,1,google/gemma-4-31B-it,d4bcaa822f4724d3573b633e463b6b4b876087292b42c7fee454510c2c757421,570dbe4f75ab4a061bad84714efd29f563b8756e11c9eca4f1705dad268f0f47,ashokkumar_experiment_forecast_adapted_v1,prompt_compiler_v2_split_g_f,1329415692,pending,individual_meat_1|individual_transport_1|individual_solar_1|individual_fly_1|individual_talk_1|individual_donate_1,"{""individual_donate_1"": ""behavior_donate"", ""individual_fly_1"": ""behavior_fly"", ""individual_meat_1"": ""behavior_meat"", ""individual_solar_1"": ""behavior_solar"", ""individual_talk_1"": ""behavior_talk"", ""individual_transport_1"": ""behavior_transport""}",standard,,,,,
F|target|F0063|Peer-review|donation_ams|replicate_1,F-4a4662d5adff2e9bc19878c250e91ed23a80b984,F,target,F0063,Peer-review,donation_ams,1,google/gemma-4-31B-it,18689bb870c0a055893c232268959a7467c0198b00206082c1cec83e4d9190eb,6949741c0c18a58c24af7df419e9d57d158c77675c533f78d0d49b8d62b43caf,ashokkumar_experiment_forecast_adapted_v1,prompt_compiler_v2_split_g_f,1116468295,pending,donation,"{""donation"": ""donation_ams""}",standard,,,,,
F|target|F0063|Peer-review|newsletter_signup|replicate_1,F-65968c6730b2b6f86f5377273891f0b9b37dac66,F,target,F0063,Peer-review,newsletter_signup,1,google/gemma-4-31B-it,901b9c9178a97a50a8a3609a8b45d6cdbab7e3b014959cee5cee3c58a083cc30,4b6b8993ef74bd8e53209a244498caba32ac0e2f12c547b8695595399f80ea07,ashokkumar_experiment_forecast_adapted_v1,prompt_compiler_v2_split_g_f,2078265287,pending,newsletter,"{""newsletter"": ""newsletter_signup""}",standard,,,,,
