request_key,custom_id,role,study_id,profile_id,condition_id,outcome_id,replicate_id,requested_model,prompt_hash,schema_version,prompt_protocol_id,prompt_compiler_version,seed,status,required_fields,response_key_map,request_stage,consensus_interaction_protocol_id,consensus_stage_a_request_key,consensus_stage_a_prompt_hash,consensus_stage_a_schema_hash,consensus_feedback_hash
F|target|F0376|control|behavior_mean|replicate_1,F-786f4e04662d5a6fcdfdcdba9105beb569cf91e5,F,target,F0376,control,behavior_mean,1,google/gemma-4-31B-it,3f1f9bb8b72e809337d5eb1a17652ee35d37fc1dc7638aecb01a74f3b0f9efd7,570dbe4f75ab4a061bad84714efd29f563b8756e11c9eca4f1705dad268f0f47,ashokkumar_experiment_forecast_adapted_v1,prompt_compiler_v2_split_g_f,1460401785,pending,individual_meat_1|individual_transport_1|individual_solar_1|individual_fly_1|individual_talk_1|individual_donate_1,"{""individual_donate_1"": ""behavior_donate"", ""individual_fly_1"": ""behavior_fly"", ""individual_meat_1"": ""behavior_meat"", ""individual_solar_1"": ""behavior_solar"", ""individual_talk_1"": ""behavior_talk"", ""individual_transport_1"": ""behavior_transport""}",standard,,,,,
F|target|F0376|control|donation_ams|replicate_1,F-5598d519985ea58b2581b550b4cc3cf7b8bc1993,F,target,F0376,control,donation_ams,1,google/gemma-4-31B-it,53d1f4434d36e30e47f5a9c9f886e4a8dd4ac5baabcd5f2a1b06f9bb9c699e1f,6949741c0c18a58c24af7df419e9d57d158c77675c533f78d0d49b8d62b43caf,ashokkumar_experiment_forecast_adapted_v1,prompt_compiler_v2_split_g_f,1133531071,pending,donation,"{""donation"": ""donation_ams""}",standard,,,,,
F|target|F0376|control|newsletter_signup|replicate_1,F-99ba54781ee80e362a61007e139983adaef02ae6,F,target,F0376,control,newsletter_signup,1,google/gemma-4-31B-it,138546291ed61fdbc545f847e302fdd90ab8832e76f5f705f1a66b3358e2d36a,4b6b8993ef74bd8e53209a244498caba32ac0e2f12c547b8695595399f80ea07,ashokkumar_experiment_forecast_adapted_v1,prompt_compiler_v2_split_g_f,1381807912,pending,newsletter,"{""newsletter"": ""newsletter_signup""}",standard,,,,,
F|target|F0376|Corporate reliance|trust_multidimensional|replicate_1,F-4c8d60e8dfda17b38053f655a2fae2e59270bb5f,F,target,F0376,Corporate reliance,trust_multidimensional,1,google/gemma-4-31B-it,43ed737d7ecb83fd4e24f1878d118841534fac29a570869835579f5a0803674e,b8d0cc51184a7feca94964de9c8ff25a56d9b6c542047b68c4fa298aa48e2f3b,ashokkumar_experiment_forecast_adapted_v1,prompt_compiler_v2_split_g_f,2029312389,pending,trust_competent_1|trust_intelligent_1|trust_qualified_1|trust_honest_1|trust_ethical_1|trust_sincere_1|trust_concerned_1|trust_improve_1|trust_considerate_1|trust_feedback_1|trust_transparent_1|trust_attention_1,"{""trust_attention_1"": ""trust_openness_3"", ""trust_competent_1"": ""trust_competence_1"", ""trust_concerned_1"": ""trust_benevolence_1"", ""trust_considerate_1"": ""trust_benevolence_3"", ""trust_ethical_1"": ""trust_integrity_2"", ""trust_feedback_1"": ""trust_openness_1"", ""trust_honest_1"": ""trust_integrity_1"", ""trust_improve_1"": ""trust_benevolence_2"", ""trust_intelligent_1"": ""trust_competence_2"", ""trust_qualified_1"": ""trust_competence_3"", ""trust_sincere_1"": ""trust_integrity_3"", ""trust_transparent_1"": ""trust_openness_2""}",standard,,,,,
F|target|F0376|Corporate reliance|trust_post|replicate_1,F-ce3418494324774340b2a512870305fb939b71cc,F,target,F0376,Corporate reliance,trust_post,1,google/gemma-4-31B-it,e8ca4c36278c1dae6f2bfc45b4534583279bc82b4c6f4ca831e7cb107eb7822c,d29ad2f126ee4a74415d3a7edcaf4da97941d2fe638985dbab28b1503afadf7a,ashokkumar_experiment_forecast_adapted_v1,prompt_compiler_v2_split_g_f,1603053528,pending,trust_post_1,"{""trust_post_1"": ""trust_post""}",standard,,,,,
F|target|F0376|Corporate reliance|distrust_post|replicate_1,F-af7f691ce99122264395eeda64afca5f06e71211,F,target,F0376,Corporate reliance,distrust_post,1,google/gemma-4-31B-it,bd295f02f78c08ffb29b2536c8dc66b9e4849424bbe54143675803329a284408,fed4737c522eac550e0c1d3cad20c787f669755276abfa7f2cb390db55e86cd0,ashokkumar_experiment_forecast_adapted_v1,prompt_compiler_v2_split_g_f,1217393762,pending,distrust_1,"{""distrust_1"": ""distrust_post""}",standard,,,,,
F|target|F0376|Corporate reliance|funding_perceptions|replicate_1,F-cfec559d57c3c1cdadc1c40e00d92006b68e220f,F,target,F0376,Corporate reliance,funding_perceptions,1,google/gemma-4-31B-it,a72a0d53d29f9864205fea0a1ab1a1d92320cb4cf08fa910ac1c9fc1cbf5b140,1f37ad536e93c08f963fad072adf906c67c6305224c16e7c630a59ae50979206,ashokkumar_experiment_forecast_adapted_v1,prompt_compiler_v2_split_g_f,2006740234,pending,funding_5,"{""funding_5"": ""funding_5_raw""}",standard,,,,,
F|target|F0376|Corporate reliance|policy_role_mean|replicate_1,F-9be7ff66e3a7fb3a6a5b7d42c4691ff4a424ce87,F,target,F0376,Corporate reliance,policy_role_mean,1,google/gemma-4-31B-it,1d5e34659e609b7ac7497a1f8772a4ba8fe0b4e87d200c1cf61a04bff004640d,ee5d910e61480dd9adb6ad1a454f9428b003ccf500c5135ea7a93d21fa8cd41e,ashokkumar_experiment_forecast_adapted_v1,prompt_compiler_v2_split_g_f,460847626,pending,policy_1_1|policy_2_1|policy_3_1|policy_4_1,"{""policy_1_1"": ""policy_role_1"", ""policy_2_1"": ""policy_role_2"", ""policy_3_1"": ""policy_role_3"", ""policy_4_1"": ""policy_role_4""}",standard,,,,,
F|target|F0376|Corporate reliance|inst_trust_mean|replicate_1,F-7b7ea63b7838060140eafc3ae7bc3c01b37e273a,F,target,F0376,Corporate reliance,inst_trust_mean,1,google/gemma-4-31B-it,08857d868cfb873784704375da815eb5e6ae7f3e90cb76edceeb71d4503f357b,897ce0364d6f8945fcb85096754df92684e7b0cc5eca20b40646be6b861e7b4d,ashokkumar_experiment_forecast_adapted_v1,prompt_compiler_v2_split_g_f,1865765497,pending,inst_trust_epa_1|inst_trust_nasa_1|inst_trust_noaa_1|inst_trust_uni_1|inst_trust_gov_1,"{""inst_trust_epa_1"": ""inst_trust_epa"", ""inst_trust_gov_1"": ""inst_trust_federal_gov"", ""inst_trust_nasa_1"": ""inst_trust_nasa"", ""inst_trust_noaa_1"": ""inst_trust_noaa"", ""inst_trust_uni_1"": ""inst_trust_universities""}",standard,,,,,
F|target|F0376|Corporate reliance|belief_post|replicate_1,F-cffa7bf2cdb696ba0c38a6f6c7b1841fdaa89d92,F,target,F0376,Corporate reliance,belief_post,1,google/gemma-4-31B-it,a468fa4f8a0bd76993f4453bfc783c8f6477a5c7c1226bece069a0394191b701,c6cd4ea417b0f21de505645457e277e422387fb38f012e29fca3d65957bc4a0f,ashokkumar_experiment_forecast_adapted_v1,prompt_compiler_v2_split_g_f,1839959714,pending,belief_post_1,"{""belief_post_1"": ""belief_post""}",standard,,,,,
F|target|F0376|Corporate reliance|concern_mean|replicate_1,F-617b24fd4f0c47f0f72fb5747cd472e9a08c2de7,F,target,F0376,Corporate reliance,concern_mean,1,google/gemma-4-31B-it,93d535219c8722637320a00e02c7799aa2e824553f7d8b9648873cb4da0864ff,3624e5ec5268b8d8172c1bececa0f7d1ae67f15beef0f2964e9ed2f96d593562,ashokkumar_experiment_forecast_adapted_v1,prompt_compiler_v2_split_g_f,302158316,pending,concern_1_1|concern_2_1|concern_3_1,"{""concern_1_1"": ""concern_1"", ""concern_2_1"": ""concern_2"", ""concern_3_1"": ""concern_3""}",standard,,,,,
F|target|F0376|Corporate reliance|policy_general|replicate_1,F-d687744c5ff7daf505ee4ea898efe65dc4abd4e9,F,target,F0376,Corporate reliance,policy_general,1,google/gemma-4-31B-it,b8d4828b0a39d325a3108ea5caffcdbd257b7d5d2603e4b431880ddcd59312fc,5a04deea2379c0c7af577994445fc5f4b73df7fa6165618d5db5a2eb92fdfeb4,ashokkumar_experiment_forecast_adapted_v1,prompt_compiler_v2_split_g_f,218547089,pending,policy_general_1,"{""policy_general_1"": ""policy_general""}",standard,,,,,
F|target|F0376|Corporate reliance|policy_specific_mean|replicate_1,F-26c11f2fd13ed2f76018dd4681d1e0429a5d6ae9,F,target,F0376,Corporate reliance,policy_specific_mean,1,google/gemma-4-31B-it,fc58a23d1d1965ff092fae58e207ffdf5eeb74470c9bbab35fe0bf4ea69c5be9,a13d0689e6aca8f3691efbaa2964542b5c56fc1d50110b207ba32c65bf6a5bd3,ashokkumar_experiment_forecast_adapted_v1,prompt_compiler_v2_split_g_f,515969367,pending,policy_specific_1_1|policy_specific_2_1|policy_specific_3_1|policy_specific_4_1|policy_specific_5_1|policy_specific_6_1|policy_specific_7_1,"{""policy_specific_1_1"": ""policy_specific_1"", ""policy_specific_2_1"": ""policy_specific_2"", ""policy_specific_3_1"": ""policy_specific_3"", ""policy_specific_4_1"": ""policy_specific_4"", ""policy_specific_5_1"": ""policy_specific_5"", ""policy_specific_6_1"": ""policy_specific_6"", ""policy_specific_7_1"": ""policy_specific_7""}",standard,,,,,
F|target|F0376|Corporate reliance|behavior_mean|replicate_1,F-63b2e2f02c165bf5fc15e0382dadb13f05af5bac,F,target,F0376,Corporate reliance,behavior_mean,1,google/gemma-4-31B-it,e175db8805401aa1cf7edccd13c53dba857f5b1a0b896be3adc11e0045af1f19,570dbe4f75ab4a061bad84714efd29f563b8756e11c9eca4f1705dad268f0f47,ashokkumar_experiment_forecast_adapted_v1,prompt_compiler_v2_split_g_f,1937514966,pending,individual_meat_1|individual_transport_1|individual_solar_1|individual_fly_1|individual_talk_1|individual_donate_1,"{""individual_donate_1"": ""behavior_donate"", ""individual_fly_1"": ""behavior_fly"", ""individual_meat_1"": ""behavior_meat"", ""individual_solar_1"": ""behavior_solar"", ""individual_talk_1"": ""behavior_talk"", ""individual_transport_1"": ""behavior_transport""}",standard,,,,,
F|target|F0376|Corporate reliance|donation_ams|replicate_1,F-e24d1cd1e329f5d8916d7677eb2dd8c30df062f3,F,target,F0376,Corporate reliance,donation_ams,1,google/gemma-4-31B-it,a514d8c654f80181e6647131abe3b441043cee2bb53afdce8d7926d9994b1cde,6949741c0c18a58c24af7df419e9d57d158c77675c533f78d0d49b8d62b43caf,ashokkumar_experiment_forecast_adapted_v1,prompt_compiler_v2_split_g_f,667168639,pending,donation,"{""donation"": ""donation_ams""}",standard,,,,,
F|target|F0376|Corporate reliance|newsletter_signup|replicate_1,F-a6689c3066055d98846de4d825ea84edd8fce8ef,F,target,F0376,Corporate reliance,newsletter_signup,1,google/gemma-4-31B-it,e354801dba1eae52275a7b6d550497ad2cf5af3ae7ec641bc4500baa7d05400a,4b6b8993ef74bd8e53209a244498caba32ac0e2f12c547b8695595399f80ea07,ashokkumar_experiment_forecast_adapted_v1,prompt_compiler_v2_split_g_f,852923899,pending,newsletter,"{""newsletter"": ""newsletter_signup""}",standard,,,,,
F|target|F0376|Social justice|trust_multidimensional|replicate_1,F-27c7b1e2a35ae17ffa3e5496588b9605c1668a8b,F,target,F0376,Social justice,trust_multidimensional,1,google/gemma-4-31B-it,50dd7767c4bf587abd2045ae14e43bafc2e639c775909b1ea92851b0951aee9a,b8d0cc51184a7feca94964de9c8ff25a56d9b6c542047b68c4fa298aa48e2f3b,ashokkumar_experiment_forecast_adapted_v1,prompt_compiler_v2_split_g_f,1927955780,pending,trust_competent_1|trust_intelligent_1|trust_qualified_1|trust_honest_1|trust_ethical_1|trust_sincere_1|trust_concerned_1|trust_improve_1|trust_considerate_1|trust_feedback_1|trust_transparent_1|trust_attention_1,"{""trust_attention_1"": ""trust_openness_3"", ""trust_competent_1"": ""trust_competence_1"", ""trust_concerned_1"": ""trust_benevolence_1"", ""trust_considerate_1"": ""trust_benevolence_3"", ""trust_ethical_1"": ""trust_integrity_2"", ""trust_feedback_1"": ""trust_openness_1"", ""trust_honest_1"": ""trust_integrity_1"", ""trust_improve_1"": ""trust_benevolence_2"", ""trust_intelligent_1"": ""trust_competence_2"", ""trust_qualified_1"": ""trust_competence_3"", ""trust_sincere_1"": ""trust_integrity_3"", ""trust_transparent_1"": ""trust_openness_2""}",standard,,,,,
F|target|F0376|Social justice|trust_post|replicate_1,F-8f6c19ebb8d85f3543536817bc88e4b835d5a7ff,F,target,F0376,Social justice,trust_post,1,google/gemma-4-31B-it,13e646e3bfc0b08ba28e9baf0750d5ddb199f3d387439510cc8cdc23c5545d7b,d29ad2f126ee4a74415d3a7edcaf4da97941d2fe638985dbab28b1503afadf7a,ashokkumar_experiment_forecast_adapted_v1,prompt_compiler_v2_split_g_f,1471189774,pending,trust_post_1,"{""trust_post_1"": ""trust_post""}",standard,,,,,
F|target|F0376|Social justice|distrust_post|replicate_1,F-478b55cc5b08da6e0bdf36951358467222694108,F,target,F0376,Social justice,distrust_post,1,google/gemma-4-31B-it,ef5daa4d7240f89cb258afaa48f69b512ad244f39fca20843397965229d28483,fed4737c522eac550e0c1d3cad20c787f669755276abfa7f2cb390db55e86cd0,ashokkumar_experiment_forecast_adapted_v1,prompt_compiler_v2_split_g_f,1780450823,pending,distrust_1,"{""distrust_1"": ""distrust_post""}",standard,,,,,
F|target|F0376|Social justice|funding_perceptions|replicate_1,F-f161b0b599cc0a34842a6b4bb2dfae5ec6302ce1,F,target,F0376,Social justice,funding_perceptions,1,google/gemma-4-31B-it,9233720048edd54b02f248c334aa3831e7a9d00a23c6cd0bcb1532742ed29e4c,1f37ad536e93c08f963fad072adf906c67c6305224c16e7c630a59ae50979206,ashokkumar_experiment_forecast_adapted_v1,prompt_compiler_v2_split_g_f,2089773986,pending,funding_5,"{""funding_5"": ""funding_5_raw""}",standard,,,,,
F|target|F0376|Social justice|policy_role_mean|replicate_1,F-5b004d667d606d43cef654fa4e540295fa24b0f5,F,target,F0376,Social justice,policy_role_mean,1,google/gemma-4-31B-it,8ce53694a4592efc11621f5f1fb0edb34da653c4679e359e92543ee19dbdb1c7,ee5d910e61480dd9adb6ad1a454f9428b003ccf500c5135ea7a93d21fa8cd41e,ashokkumar_experiment_forecast_adapted_v1,prompt_compiler_v2_split_g_f,861997073,pending,policy_1_1|policy_2_1|policy_3_1|policy_4_1,"{""policy_1_1"": ""policy_role_1"", ""policy_2_1"": ""policy_role_2"", ""policy_3_1"": ""policy_role_3"", ""policy_4_1"": ""policy_role_4""}",standard,,,,,
F|target|F0376|Social justice|inst_trust_mean|replicate_1,F-d3293bb3b64bd2059c8ab70a315c2d7588507931,F,target,F0376,Social justice,inst_trust_mean,1,google/gemma-4-31B-it,0a58f523b4be57ca75be66566e5b53fd5f3915c32175e930b48aa0e8b8545199,897ce0364d6f8945fcb85096754df92684e7b0cc5eca20b40646be6b861e7b4d,ashokkumar_experiment_forecast_adapted_v1,prompt_compiler_v2_split_g_f,1553877359,pending,inst_trust_epa_1|inst_trust_nasa_1|inst_trust_noaa_1|inst_trust_uni_1|inst_trust_gov_1,"{""inst_trust_epa_1"": ""inst_trust_epa"", ""inst_trust_gov_1"": ""inst_trust_federal_gov"", ""inst_trust_nasa_1"": ""inst_trust_nasa"", ""inst_trust_noaa_1"": ""inst_trust_noaa"", ""inst_trust_uni_1"": ""inst_trust_universities""}",standard,,,,,
F|target|F0376|Social justice|belief_post|replicate_1,F-fc7c09d0a600592a6012f8abedaacaa2b9d3970b,F,target,F0376,Social justice,belief_post,1,google/gemma-4-31B-it,ba6de81b4c8f264b5ec60be77d229a665c7163c7b04bea0fdbbaa125f214b983,c6cd4ea417b0f21de505645457e277e422387fb38f012e29fca3d65957bc4a0f,ashokkumar_experiment_forecast_adapted_v1,prompt_compiler_v2_split_g_f,519597263,pending,belief_post_1,"{""belief_post_1"": ""belief_post""}",standard,,,,,
F|target|F0376|Social justice|concern_mean|replicate_1,F-c545c3ef715f941935e683705a1acc608d13a987,F,target,F0376,Social justice,concern_mean,1,google/gemma-4-31B-it,c28f4ffe8e9185321656a4e801fb365c172a987a52f8acd972c80439c5e472c5,3624e5ec5268b8d8172c1bececa0f7d1ae67f15beef0f2964e9ed2f96d593562,ashokkumar_experiment_forecast_adapted_v1,prompt_compiler_v2_split_g_f,2079005690,pending,concern_1_1|concern_2_1|concern_3_1,"{""concern_1_1"": ""concern_1"", ""concern_2_1"": ""concern_2"", ""concern_3_1"": ""concern_3""}",standard,,,,,
F|target|F0376|Social justice|policy_general|replicate_1,F-3e7d232f52ea9ce89b123b1805e6ae2d10c3bcf4,F,target,F0376,Social justice,policy_general,1,google/gemma-4-31B-it,041939b1c0adc41f52b19970bc54a351bc1ac2a6d6a96b94f7650acba08c75d5,5a04deea2379c0c7af577994445fc5f4b73df7fa6165618d5db5a2eb92fdfeb4,ashokkumar_experiment_forecast_adapted_v1,prompt_compiler_v2_split_g_f,1340400455,pending,policy_general_1,"{""policy_general_1"": ""policy_general""}",standard,,,,,
F|target|F0376|Social justice|policy_specific_mean|replicate_1,F-c1d0f19f810724e5343cbb0ea9b3272d8582251f,F,target,F0376,Social justice,policy_specific_mean,1,google/gemma-4-31B-it,bbca8191dc8b1f8f383ae49b9c669053b81004e2c7dd9cde23b64b1902997d46,a13d0689e6aca8f3691efbaa2964542b5c56fc1d50110b207ba32c65bf6a5bd3,ashokkumar_experiment_forecast_adapted_v1,prompt_compiler_v2_split_g_f,78186535,pending,policy_specific_1_1|policy_specific_2_1|policy_specific_3_1|policy_specific_4_1|policy_specific_5_1|policy_specific_6_1|policy_specific_7_1,"{""policy_specific_1_1"": ""policy_specific_1"", ""policy_specific_2_1"": ""policy_specific_2"", ""policy_specific_3_1"": ""policy_specific_3"", ""policy_specific_4_1"": ""policy_specific_4"", ""policy_specific_5_1"": ""policy_specific_5"", ""policy_specific_6_1"": ""policy_specific_6"", ""policy_specific_7_1"": ""policy_specific_7""}",standard,,,,,
F|target|F0376|Social justice|behavior_mean|replicate_1,F-69dcd5ef5c9c880a9adfacc5f470591d17e26a85,F,target,F0376,Social justice,behavior_mean,1,google/gemma-4-31B-it,104bbae8553a3cd937edf79537f3377ea8266323364caf4e8cc0bf10c389d14f,570dbe4f75ab4a061bad84714efd29f563b8756e11c9eca4f1705dad268f0f47,ashokkumar_experiment_forecast_adapted_v1,prompt_compiler_v2_split_g_f,810955754,pending,individual_meat_1|individual_transport_1|individual_solar_1|individual_fly_1|individual_talk_1|individual_donate_1,"{""individual_donate_1"": ""behavior_donate"", ""individual_fly_1"": ""behavior_fly"", ""individual_meat_1"": ""behavior_meat"", ""individual_solar_1"": ""behavior_solar"", ""individual_talk_1"": ""behavior_talk"", ""individual_transport_1"": ""behavior_transport""}",standard,,,,,
F|target|F0376|Social justice|donation_ams|replicate_1,F-9c9491150acb1f6c73ad9d88f58d90b918f43520,F,target,F0376,Social justice,donation_ams,1,google/gemma-4-31B-it,993dc06f1faf1b0aa5f07e0fdfa0bd237526efae709a6afda942898bd0de0a32,6949741c0c18a58c24af7df419e9d57d158c77675c533f78d0d49b8d62b43caf,ashokkumar_experiment_forecast_adapted_v1,prompt_compiler_v2_split_g_f,1140081048,pending,donation,"{""donation"": ""donation_ams""}",standard,,,,,
F|target|F0376|Social justice|newsletter_signup|replicate_1,F-d251b3a4d4cbe6c77ccc908fc8536a8599b6f860,F,target,F0376,Social justice,newsletter_signup,1,google/gemma-4-31B-it,82c0269e52919e7ceaec67ce64f34a09718dff0dda088d8ad9e9939a391a253f,4b6b8993ef74bd8e53209a244498caba32ac0e2f12c547b8695595399f80ea07,ashokkumar_experiment_forecast_adapted_v1,prompt_compiler_v2_split_g_f,2037337619,pending,newsletter,"{""newsletter"": ""newsletter_signup""}",standard,,,,,
