request_key,custom_id,role,study_id,profile_id,condition_id,outcome_id,replicate_id,requested_model,prompt_hash,schema_version,prompt_protocol_id,prompt_compiler_version,seed,status,required_fields,response_key_map,request_stage,consensus_interaction_protocol_id,consensus_stage_a_request_key,consensus_stage_a_prompt_hash,consensus_stage_a_schema_hash,consensus_feedback_hash
F|target|F0451|control|behavior_mean|replicate_1,F-395a2537195ff2bc5f163be99c3add42cb6cfe96,F,target,F0451,control,behavior_mean,1,google/gemma-4-31B-it,ca52dbdae3573a6f56879e28d6111a5edd92efeb76532dd963d1797df8fe0d41,570dbe4f75ab4a061bad84714efd29f563b8756e11c9eca4f1705dad268f0f47,ashokkumar_experiment_forecast_adapted_v1,prompt_compiler_v2_split_g_f,202652971,pending,individual_meat_1|individual_transport_1|individual_solar_1|individual_fly_1|individual_talk_1|individual_donate_1,"{""individual_donate_1"": ""behavior_donate"", ""individual_fly_1"": ""behavior_fly"", ""individual_meat_1"": ""behavior_meat"", ""individual_solar_1"": ""behavior_solar"", ""individual_talk_1"": ""behavior_talk"", ""individual_transport_1"": ""behavior_transport""}",standard,,,,,
F|target|F0451|control|donation_ams|replicate_1,F-dacd97c63067dd59a3f78a5a83750e585e38e7a6,F,target,F0451,control,donation_ams,1,google/gemma-4-31B-it,df578fd5cda216a327e889867fbbcbcde577153b9047312218028dcce1da0c09,6949741c0c18a58c24af7df419e9d57d158c77675c533f78d0d49b8d62b43caf,ashokkumar_experiment_forecast_adapted_v1,prompt_compiler_v2_split_g_f,1711475944,pending,donation,"{""donation"": ""donation_ams""}",standard,,,,,
F|target|F0451|control|newsletter_signup|replicate_1,F-22c62a84457aaa130632a4f569d759fe4d7c84a1,F,target,F0451,control,newsletter_signup,1,google/gemma-4-31B-it,8db121e19f8b69374d43055401fa74a0f2690dce0228b01c8d1be26526a0f2be,4b6b8993ef74bd8e53209a244498caba32ac0e2f12c547b8695595399f80ea07,ashokkumar_experiment_forecast_adapted_v1,prompt_compiler_v2_split_g_f,185007900,pending,newsletter,"{""newsletter"": ""newsletter_signup""}",standard,,,,,
F|target|F0451|Corporate reliance|trust_multidimensional|replicate_1,F-94ee9526ed35d9aa088b42a308fc5441a13d2944,F,target,F0451,Corporate reliance,trust_multidimensional,1,google/gemma-4-31B-it,04249b0dac6f2cf13af7e6dacd400cc2c6559f5dbd6a95222184e0e6f0133434,b8d0cc51184a7feca94964de9c8ff25a56d9b6c542047b68c4fa298aa48e2f3b,ashokkumar_experiment_forecast_adapted_v1,prompt_compiler_v2_split_g_f,387122170,pending,trust_competent_1|trust_intelligent_1|trust_qualified_1|trust_honest_1|trust_ethical_1|trust_sincere_1|trust_concerned_1|trust_improve_1|trust_considerate_1|trust_feedback_1|trust_transparent_1|trust_attention_1,"{""trust_attention_1"": ""trust_openness_3"", ""trust_competent_1"": ""trust_competence_1"", ""trust_concerned_1"": ""trust_benevolence_1"", ""trust_considerate_1"": ""trust_benevolence_3"", ""trust_ethical_1"": ""trust_integrity_2"", ""trust_feedback_1"": ""trust_openness_1"", ""trust_honest_1"": ""trust_integrity_1"", ""trust_improve_1"": ""trust_benevolence_2"", ""trust_intelligent_1"": ""trust_competence_2"", ""trust_qualified_1"": ""trust_competence_3"", ""trust_sincere_1"": ""trust_integrity_3"", ""trust_transparent_1"": ""trust_openness_2""}",standard,,,,,
F|target|F0451|Corporate reliance|trust_post|replicate_1,F-134b01f254960cbe0376e1f79c64d08cf0e77797,F,target,F0451,Corporate reliance,trust_post,1,google/gemma-4-31B-it,c99d5f88761ce2c63a9a171cc580bf8c87ee01e3250f223c6321bea7dc9066b5,d29ad2f126ee4a74415d3a7edcaf4da97941d2fe638985dbab28b1503afadf7a,ashokkumar_experiment_forecast_adapted_v1,prompt_compiler_v2_split_g_f,2066485410,pending,trust_post_1,"{""trust_post_1"": ""trust_post""}",standard,,,,,
F|target|F0451|Corporate reliance|distrust_post|replicate_1,F-2355278e6d2a27a21370ad02a4f4331c4781e452,F,target,F0451,Corporate reliance,distrust_post,1,google/gemma-4-31B-it,0d478cbcf06dad2350cd6b596faba078ce0e3c1fdf74fd7e9f33f2106951a0fc,fed4737c522eac550e0c1d3cad20c787f669755276abfa7f2cb390db55e86cd0,ashokkumar_experiment_forecast_adapted_v1,prompt_compiler_v2_split_g_f,869562047,pending,distrust_1,"{""distrust_1"": ""distrust_post""}",standard,,,,,
F|target|F0451|Corporate reliance|funding_perceptions|replicate_1,F-491ea6c20d7d8b170735fab36da0a9dbb96663fe,F,target,F0451,Corporate reliance,funding_perceptions,1,google/gemma-4-31B-it,58c3cc6c5a4de1de0a59dfebde260383598f242c2d8e9f3f0f4d8b8b424937bf,1f37ad536e93c08f963fad072adf906c67c6305224c16e7c630a59ae50979206,ashokkumar_experiment_forecast_adapted_v1,prompt_compiler_v2_split_g_f,532338844,pending,funding_5,"{""funding_5"": ""funding_5_raw""}",standard,,,,,
F|target|F0451|Corporate reliance|policy_role_mean|replicate_1,F-d1a95b5e3215b88aafee85143988774a5cf376e0,F,target,F0451,Corporate reliance,policy_role_mean,1,google/gemma-4-31B-it,bf8d0a0e4bff6177b016f1ccc994a1cbd7da21b4553f6a48c11e71227bcab804,ee5d910e61480dd9adb6ad1a454f9428b003ccf500c5135ea7a93d21fa8cd41e,ashokkumar_experiment_forecast_adapted_v1,prompt_compiler_v2_split_g_f,1432907593,pending,policy_1_1|policy_2_1|policy_3_1|policy_4_1,"{""policy_1_1"": ""policy_role_1"", ""policy_2_1"": ""policy_role_2"", ""policy_3_1"": ""policy_role_3"", ""policy_4_1"": ""policy_role_4""}",standard,,,,,
F|target|F0451|Corporate reliance|inst_trust_mean|replicate_1,F-a044e8b347f6e4efcbd8469581b6d278b2b3cf65,F,target,F0451,Corporate reliance,inst_trust_mean,1,google/gemma-4-31B-it,4711544f540857f42292a725f4ead3cb5e2ff7bb218550fad9e0e9ad36880ea5,897ce0364d6f8945fcb85096754df92684e7b0cc5eca20b40646be6b861e7b4d,ashokkumar_experiment_forecast_adapted_v1,prompt_compiler_v2_split_g_f,142653016,pending,inst_trust_epa_1|inst_trust_nasa_1|inst_trust_noaa_1|inst_trust_uni_1|inst_trust_gov_1,"{""inst_trust_epa_1"": ""inst_trust_epa"", ""inst_trust_gov_1"": ""inst_trust_federal_gov"", ""inst_trust_nasa_1"": ""inst_trust_nasa"", ""inst_trust_noaa_1"": ""inst_trust_noaa"", ""inst_trust_uni_1"": ""inst_trust_universities""}",standard,,,,,
F|target|F0451|Corporate reliance|belief_post|replicate_1,F-36853b407cbea6f68a13228a68cc30da330dc7bd,F,target,F0451,Corporate reliance,belief_post,1,google/gemma-4-31B-it,12752a94e2aadb09a2b6b05d2366844567f9dfe033da07b9267b0b5d490c4de7,c6cd4ea417b0f21de505645457e277e422387fb38f012e29fca3d65957bc4a0f,ashokkumar_experiment_forecast_adapted_v1,prompt_compiler_v2_split_g_f,1774787959,pending,belief_post_1,"{""belief_post_1"": ""belief_post""}",standard,,,,,
F|target|F0451|Corporate reliance|concern_mean|replicate_1,F-e97bc4001fe42d13d8148292a71b17195d43291e,F,target,F0451,Corporate reliance,concern_mean,1,google/gemma-4-31B-it,5c2eb4cd081862cd646c51106156318428241de610798904b286c07afc3e091d,3624e5ec5268b8d8172c1bececa0f7d1ae67f15beef0f2964e9ed2f96d593562,ashokkumar_experiment_forecast_adapted_v1,prompt_compiler_v2_split_g_f,1927001366,pending,concern_1_1|concern_2_1|concern_3_1,"{""concern_1_1"": ""concern_1"", ""concern_2_1"": ""concern_2"", ""concern_3_1"": ""concern_3""}",standard,,,,,
F|target|F0451|Corporate reliance|policy_general|replicate_1,F-83851361de00fb449d74a3c07d35fa8f659486c7,F,target,F0451,Corporate reliance,policy_general,1,google/gemma-4-31B-it,13e621823a362dfcdd9b4f943ce8209dedf1fafa2252cdc3a4d6b61a09069f3f,5a04deea2379c0c7af577994445fc5f4b73df7fa6165618d5db5a2eb92fdfeb4,ashokkumar_experiment_forecast_adapted_v1,prompt_compiler_v2_split_g_f,1695228425,pending,policy_general_1,"{""policy_general_1"": ""policy_general""}",standard,,,,,
F|target|F0451|Corporate reliance|policy_specific_mean|replicate_1,F-877c1ede6b391309037c0d3514f5dc6de6766b2b,F,target,F0451,Corporate reliance,policy_specific_mean,1,google/gemma-4-31B-it,40b8c2ebeaee2e2da1536899394a36bb8b779f50cd23639ee2239feb0ebd2880,a13d0689e6aca8f3691efbaa2964542b5c56fc1d50110b207ba32c65bf6a5bd3,ashokkumar_experiment_forecast_adapted_v1,prompt_compiler_v2_split_g_f,2050052295,pending,policy_specific_1_1|policy_specific_2_1|policy_specific_3_1|policy_specific_4_1|policy_specific_5_1|policy_specific_6_1|policy_specific_7_1,"{""policy_specific_1_1"": ""policy_specific_1"", ""policy_specific_2_1"": ""policy_specific_2"", ""policy_specific_3_1"": ""policy_specific_3"", ""policy_specific_4_1"": ""policy_specific_4"", ""policy_specific_5_1"": ""policy_specific_5"", ""policy_specific_6_1"": ""policy_specific_6"", ""policy_specific_7_1"": ""policy_specific_7""}",standard,,,,,
F|target|F0451|Corporate reliance|behavior_mean|replicate_1,F-bdf42884985c596929a25de6cac05fe446f9e1fe,F,target,F0451,Corporate reliance,behavior_mean,1,google/gemma-4-31B-it,58ff7855f4febb239b4edfdcf1c8f83c732f7837efe3554b89aae05daf0fad0e,570dbe4f75ab4a061bad84714efd29f563b8756e11c9eca4f1705dad268f0f47,ashokkumar_experiment_forecast_adapted_v1,prompt_compiler_v2_split_g_f,340044405,pending,individual_meat_1|individual_transport_1|individual_solar_1|individual_fly_1|individual_talk_1|individual_donate_1,"{""individual_donate_1"": ""behavior_donate"", ""individual_fly_1"": ""behavior_fly"", ""individual_meat_1"": ""behavior_meat"", ""individual_solar_1"": ""behavior_solar"", ""individual_talk_1"": ""behavior_talk"", ""individual_transport_1"": ""behavior_transport""}",standard,,,,,
F|target|F0451|Corporate reliance|donation_ams|replicate_1,F-beb4bcfcd8b7d6326143fe5d0a965b7afb9205f9,F,target,F0451,Corporate reliance,donation_ams,1,google/gemma-4-31B-it,bd75e07e6eea0f83fede25447b52c3efdc046836833088edf47db6f25fb08ca6,6949741c0c18a58c24af7df419e9d57d158c77675c533f78d0d49b8d62b43caf,ashokkumar_experiment_forecast_adapted_v1,prompt_compiler_v2_split_g_f,1445023790,pending,donation,"{""donation"": ""donation_ams""}",standard,,,,,
F|target|F0451|Corporate reliance|newsletter_signup|replicate_1,F-64d3be19568b772f8d6008e8187d250baa7a9fbb,F,target,F0451,Corporate reliance,newsletter_signup,1,google/gemma-4-31B-it,6a07cd623d583c54bf905bb6b778e854b14e9a56c19bf821c53912b74725cd4e,4b6b8993ef74bd8e53209a244498caba32ac0e2f12c547b8695595399f80ea07,ashokkumar_experiment_forecast_adapted_v1,prompt_compiler_v2_split_g_f,540210019,pending,newsletter,"{""newsletter"": ""newsletter_signup""}",standard,,,,,
F|target|F0451|Social justice|trust_multidimensional|replicate_1,F-1387f5b8735d0a0f142798c380792357d8189b94,F,target,F0451,Social justice,trust_multidimensional,1,google/gemma-4-31B-it,6f12a8f9a8ba23c2927c63a40bdd932bd76e13d7eae6bff674176c9e94eba19a,b8d0cc51184a7feca94964de9c8ff25a56d9b6c542047b68c4fa298aa48e2f3b,ashokkumar_experiment_forecast_adapted_v1,prompt_compiler_v2_split_g_f,443348352,pending,trust_competent_1|trust_intelligent_1|trust_qualified_1|trust_honest_1|trust_ethical_1|trust_sincere_1|trust_concerned_1|trust_improve_1|trust_considerate_1|trust_feedback_1|trust_transparent_1|trust_attention_1,"{""trust_attention_1"": ""trust_openness_3"", ""trust_competent_1"": ""trust_competence_1"", ""trust_concerned_1"": ""trust_benevolence_1"", ""trust_considerate_1"": ""trust_benevolence_3"", ""trust_ethical_1"": ""trust_integrity_2"", ""trust_feedback_1"": ""trust_openness_1"", ""trust_honest_1"": ""trust_integrity_1"", ""trust_improve_1"": ""trust_benevolence_2"", ""trust_intelligent_1"": ""trust_competence_2"", ""trust_qualified_1"": ""trust_competence_3"", ""trust_sincere_1"": ""trust_integrity_3"", ""trust_transparent_1"": ""trust_openness_2""}",standard,,,,,
F|target|F0451|Social justice|trust_post|replicate_1,F-8484ac6ae1a505c69c48e9743a2e281037fa86ef,F,target,F0451,Social justice,trust_post,1,google/gemma-4-31B-it,bf244d5ef04ec1f9db02612f250fb20add35f6706b68ee4e3a922d20d8cc0a12,d29ad2f126ee4a74415d3a7edcaf4da97941d2fe638985dbab28b1503afadf7a,ashokkumar_experiment_forecast_adapted_v1,prompt_compiler_v2_split_g_f,1789812381,pending,trust_post_1,"{""trust_post_1"": ""trust_post""}",standard,,,,,
F|target|F0451|Social justice|distrust_post|replicate_1,F-7b58d7259ac2e8b660b141f3238dea74b632efc6,F,target,F0451,Social justice,distrust_post,1,google/gemma-4-31B-it,20beda07b3d2c923d183b107483f1508a4650b07e6670b040eb8c2b5eb0509d0,fed4737c522eac550e0c1d3cad20c787f669755276abfa7f2cb390db55e86cd0,ashokkumar_experiment_forecast_adapted_v1,prompt_compiler_v2_split_g_f,292853507,pending,distrust_1,"{""distrust_1"": ""distrust_post""}",standard,,,,,
F|target|F0451|Social justice|funding_perceptions|replicate_1,F-8e6857c8fc7f0516997a4d93b077557f8f6d6108,F,target,F0451,Social justice,funding_perceptions,1,google/gemma-4-31B-it,aa2a1ad48b28e485f90ac27932d41c37695314c60b7cc93ca4d01675eb173d12,1f37ad536e93c08f963fad072adf906c67c6305224c16e7c630a59ae50979206,ashokkumar_experiment_forecast_adapted_v1,prompt_compiler_v2_split_g_f,424653994,pending,funding_5,"{""funding_5"": ""funding_5_raw""}",standard,,,,,
F|target|F0451|Social justice|policy_role_mean|replicate_1,F-06e21e8f8d39c164cfcbd0afe71529061f7371b6,F,target,F0451,Social justice,policy_role_mean,1,google/gemma-4-31B-it,94a3606bebe5ff5e0adc6de39a0f3cb2a1fbc5160474b8be546b1bf2c472da90,ee5d910e61480dd9adb6ad1a454f9428b003ccf500c5135ea7a93d21fa8cd41e,ashokkumar_experiment_forecast_adapted_v1,prompt_compiler_v2_split_g_f,452853379,pending,policy_1_1|policy_2_1|policy_3_1|policy_4_1,"{""policy_1_1"": ""policy_role_1"", ""policy_2_1"": ""policy_role_2"", ""policy_3_1"": ""policy_role_3"", ""policy_4_1"": ""policy_role_4""}",standard,,,,,
F|target|F0451|Social justice|inst_trust_mean|replicate_1,F-64150c9e2b538cecafe870d1901f23f65540eb19,F,target,F0451,Social justice,inst_trust_mean,1,google/gemma-4-31B-it,ccc2467d6b633873cc72d6981e8063f65da14d65b5776a673a4e1af4a23adbd2,897ce0364d6f8945fcb85096754df92684e7b0cc5eca20b40646be6b861e7b4d,ashokkumar_experiment_forecast_adapted_v1,prompt_compiler_v2_split_g_f,1937614377,pending,inst_trust_epa_1|inst_trust_nasa_1|inst_trust_noaa_1|inst_trust_uni_1|inst_trust_gov_1,"{""inst_trust_epa_1"": ""inst_trust_epa"", ""inst_trust_gov_1"": ""inst_trust_federal_gov"", ""inst_trust_nasa_1"": ""inst_trust_nasa"", ""inst_trust_noaa_1"": ""inst_trust_noaa"", ""inst_trust_uni_1"": ""inst_trust_universities""}",standard,,,,,
F|target|F0451|Social justice|belief_post|replicate_1,F-70900dbddc458c7adf8817710ec8342fbab37e31,F,target,F0451,Social justice,belief_post,1,google/gemma-4-31B-it,48cf150f1f8f70513c78b8a8a94a467aa400d418f9b7c60e40688e0b3bc292a2,c6cd4ea417b0f21de505645457e277e422387fb38f012e29fca3d65957bc4a0f,ashokkumar_experiment_forecast_adapted_v1,prompt_compiler_v2_split_g_f,1030072311,pending,belief_post_1,"{""belief_post_1"": ""belief_post""}",standard,,,,,
F|target|F0451|Social justice|concern_mean|replicate_1,F-4e939dd8d92cc5a700753b21f584ba26e9ee7eb7,F,target,F0451,Social justice,concern_mean,1,google/gemma-4-31B-it,19a30f0a76649a8f48a77454e4ac010a6e2465a842eaa9e81b2eba2e381e9120,3624e5ec5268b8d8172c1bececa0f7d1ae67f15beef0f2964e9ed2f96d593562,ashokkumar_experiment_forecast_adapted_v1,prompt_compiler_v2_split_g_f,1985216857,pending,concern_1_1|concern_2_1|concern_3_1,"{""concern_1_1"": ""concern_1"", ""concern_2_1"": ""concern_2"", ""concern_3_1"": ""concern_3""}",standard,,,,,
F|target|F0451|Social justice|policy_general|replicate_1,F-512e19c0dae90735baa303012269941b4f8f5b66,F,target,F0451,Social justice,policy_general,1,google/gemma-4-31B-it,54e775a795e32220d71038e12aa07d85fc2c1b3b55aae34c4cc1fda48db7011f,5a04deea2379c0c7af577994445fc5f4b73df7fa6165618d5db5a2eb92fdfeb4,ashokkumar_experiment_forecast_adapted_v1,prompt_compiler_v2_split_g_f,2101689015,pending,policy_general_1,"{""policy_general_1"": ""policy_general""}",standard,,,,,
F|target|F0451|Social justice|policy_specific_mean|replicate_1,F-1374ad67a81b9c3494dfba2a0aba22c2d3541c28,F,target,F0451,Social justice,policy_specific_mean,1,google/gemma-4-31B-it,55242ae3dacced48da48dec0897a4778ad764c2ef5a0a2b6791daea37e78ab1c,a13d0689e6aca8f3691efbaa2964542b5c56fc1d50110b207ba32c65bf6a5bd3,ashokkumar_experiment_forecast_adapted_v1,prompt_compiler_v2_split_g_f,1325725443,pending,policy_specific_1_1|policy_specific_2_1|policy_specific_3_1|policy_specific_4_1|policy_specific_5_1|policy_specific_6_1|policy_specific_7_1,"{""policy_specific_1_1"": ""policy_specific_1"", ""policy_specific_2_1"": ""policy_specific_2"", ""policy_specific_3_1"": ""policy_specific_3"", ""policy_specific_4_1"": ""policy_specific_4"", ""policy_specific_5_1"": ""policy_specific_5"", ""policy_specific_6_1"": ""policy_specific_6"", ""policy_specific_7_1"": ""policy_specific_7""}",standard,,,,,
F|target|F0451|Social justice|behavior_mean|replicate_1,F-06c82064cc66d158b25ef595eaac3f5dc2f3b44b,F,target,F0451,Social justice,behavior_mean,1,google/gemma-4-31B-it,d63a4357e25b14efba575e92158ae4d22bff1a45cca9a3176549b890f935182b,570dbe4f75ab4a061bad84714efd29f563b8756e11c9eca4f1705dad268f0f47,ashokkumar_experiment_forecast_adapted_v1,prompt_compiler_v2_split_g_f,1509364257,pending,individual_meat_1|individual_transport_1|individual_solar_1|individual_fly_1|individual_talk_1|individual_donate_1,"{""individual_donate_1"": ""behavior_donate"", ""individual_fly_1"": ""behavior_fly"", ""individual_meat_1"": ""behavior_meat"", ""individual_solar_1"": ""behavior_solar"", ""individual_talk_1"": ""behavior_talk"", ""individual_transport_1"": ""behavior_transport""}",standard,,,,,
F|target|F0451|Social justice|donation_ams|replicate_1,F-526b4cbccb4c78fb80d895fc4022a9602ccfa8f2,F,target,F0451,Social justice,donation_ams,1,google/gemma-4-31B-it,38bbf5dc63c455c2761f6b082ff3eb265c5ea4b4d577da64796d629ee4c08cbd,6949741c0c18a58c24af7df419e9d57d158c77675c533f78d0d49b8d62b43caf,ashokkumar_experiment_forecast_adapted_v1,prompt_compiler_v2_split_g_f,1881346677,pending,donation,"{""donation"": ""donation_ams""}",standard,,,,,
F|target|F0451|Social justice|newsletter_signup|replicate_1,F-5cdd39daa691a66f45bb3a6dfbfc34e25e6eac34,F,target,F0451,Social justice,newsletter_signup,1,google/gemma-4-31B-it,04760be41aefe0c50cde99dc96b940b39850b9a63c9016e9b0047c7fa4d2c13d,4b6b8993ef74bd8e53209a244498caba32ac0e2f12c547b8695595399f80ea07,ashokkumar_experiment_forecast_adapted_v1,prompt_compiler_v2_split_g_f,1615600165,pending,newsletter,"{""newsletter"": ""newsletter_signup""}",standard,,,,,
